pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,flag_tx_mat,flag_tx_pat,TM4.mat,TM5.mat,TM6.mat,TF1.mat,TF2.mat,TF3.mat,TF4.mat,TF5.mat,TF6.mat,TM1.mat,TM2.mat,TM3.mat,total.mat,femTotal.mat,maleTotal.mat,femMean.mat,maleMean.mat,TM4.pat,TM5.pat,TM6.pat,TF1.pat,TF2.pat,TF3.pat,TF4.pat,TF5.pat,TF6.pat,TM1.pat,TM2.pat,TM3.pat,total.pat,femTotal.pat,maleTotal.pat,femMean.pat,maleMean.pat
TX_maternal_00017670_TX_paternal_00023930,TX_maternal_00017670,TX_paternal_00023930,X,Y,100122100,467719769,100124452,467721461,PASS,PASS,74,85,80,147,189,156,187,182,168,94,180,83,785,1029,596,171.5,99.33333333333333,110,153,152,0,1,0,0,0,1,90,241,121,1386,2,867,0.33333333333333337,144.5
TX_maternal_00017675_TX_paternal_00023932,TX_maternal_00017675,TX_paternal_00023932,X,Y,100249253,467923328,100251298,467925404,PASS,PASS,39,26,30,49,33,38,52,25,73,55,44,26,455,270,220,45,36.666666666666664,30,30,45,9,7,10,14,10,9,39,77,49,790,59,270,9.833333333333334,45
TX_maternal_00017683_TX_paternal_00021966,TX_maternal_00017683,TX_paternal_00021966,X,Y,100963905,190455051,100967219,190461317,PASS,PASS,38,57,51,136,99,91,176,100,140,130,143,51,623,742,470,123.66666666666667,78.33333333333333,146,238,206,14,10,17,29,18,12,392,311,164,2945,100,1457,16.666666666666668,242.83333333333334
TX_maternal_00017694_TX_paternal_00021948,TX_maternal_00017694,TX_paternal_00021948,X,Y,101917386,189236718,101922173,189256952,PASS,PASS,126,99,165,82,178,87,62,37,324,79,247,122,620,770,838,128.33333333333334,139.66666666666666,49,15,136,18,8,25,4,15,38,16,57,67,1102,108,340,18,56.66666666666667
TX_maternal_00017724_TX_paternal_00022502,TX_maternal_00017724,TX_paternal_00022502,X,Y,103599053,270961856,103604845,270966533,PASS,PASS,76,104,102,157,182,152,195,155,245,109,190,112,3478,1086,693,181,115.5,105,129,195,20,24,12,21,22,21,174,327,166,8401,120,1096,20,182.66666666666666
TX_maternal_00017738_TX_paternal_00020664,TX_maternal_00017738,TX_paternal_00020664,X,Y,104197817,65185388,104199582,65187153,PASS,PASS,45,48,48,65,137,72,73,99,112,48,86,67,1288,558,342,93,57,34,31,36,4,4,2,4,3,0,34,49,54,924,17,238,2.8333333333333335,39.666666666666664
TX_maternal_00017740_TX_paternal_00020660,TX_maternal_00017740,TX_paternal_00020660,X,Y,104314748,64960321,104316617,64961702,PASS,PASS,61,120,67,126,144,461,154,126,146,107,157,190,16315,1157,702,192.83333333333331,117,13,19,20,22,31,34,1,4,7,2,31,4,85,99,89,16.5,14.833333333333332
TX_maternal_00017751_TX_paternal_00021897,TX_maternal_00017751,TX_paternal_00021897,X,Y,104702096,186140884,104703776,186142852,PASS,PASS,55,57,59,157,147,145,135,74,157,47,57,71,1071,815,346,135.83333333333334,57.666666666666664,110,125,116,0,0,0,1,0,0,127,324,99,1254,1,901,0.16666666666666666,150.16666666666666
TX_maternal_00017752_TX_paternal_00021898,TX_maternal_00017752,TX_paternal_00021898,X,Y,104725627,186192322,104729524,186196163,PASS,PASS,109,52,58,186,208,104,79,65,324,61,141,84,2509,966,505,161,84.16666666666667,599,750,743,11,1,8,0,0,1,903,1058,620,13409,21,4673,3.5,778.8333333333334
TX_maternal_00017753_TX_paternal_00021900,TX_maternal_00017753,TX_paternal_00021900,X,Y,104812750,186394628,104815370,186398764,PASS,PASS,96,107,109,149,270,166,147,115,218,90,207,108,1326,1065,717,177.5,119.5,82,66,104,22,6,22,15,18,5,78,150,110,2784,88,590,14.666666666666666,98.33333333333333
TX_maternal_00017754_TX_paternal_00021901,TX_maternal_00017754,TX_paternal_00021901,X,Y,104829588,186524892,104832449,186527545,PASS,PASS,87,80,73,189,309,117,149,111,285,74,184,67,1617,1160,565,193.33333333333334,94.16666666666667,137,193,134,8,6,13,3,14,6,73,290,179,6794,50,1006,8.333333333333334,167.66666666666666
TX_maternal_00017762_TX_paternal_00021913,TX_maternal_00017762,TX_paternal_00021913,X,Y,105018051,187362671,105021018,187365760,PASS,PASS,20,32,41,50,62,50,6,16,76,38,49,14,119,260,194,43.333333333333336,32.333333333333336,55,54,83,10,7,11,0,3,19,57,94,52,214,50,395,8.333333333333334,65.83333333333333
TX_maternal_00017768_TX_paternal_00021936,TX_maternal_00017768,TX_paternal_00021936,X,Y,105356355,188200052,105359242,188204479,PASS,PASS,100,163,101,168,327,180,448,249,173,231,247,103,406,1545,945,257.5,157.5,121,100,113,18,1,8,22,13,0,196,204,108,1603,62,842,10.333333333333334,140.33333333333334
TX_maternal_00017774_TX_paternal_00020649,TX_maternal_00017774,TX_paternal_00020649,X,Y,105618886,64211122,105621706,64214064,PASS,PASS,114,100,146,145,214,225,248,178,198,138,137,133,2470,1208,768,201.33333333333334,128,105,119,165,2,9,3,4,3,1,191,231,134,3585,22,945,3.666666666666667,157.5
TX_maternal_00017782_TX_paternal_00021885,TX_maternal_00017782,TX_paternal_00021885,X,Y,105968907,185390811,105980456,185395480,PASS,PASS,125,103,129,261,266,221,215,219,332,152,277,140,2120,1514,926,252.33333333333334,154.33333333333334,92,103,152,18,18,10,7,16,13,92,252,130,4329,82,821,13.666666666666666,136.83333333333334
TX_maternal_00017784_TX_paternal_00021467,TX_maternal_00017784,TX_paternal_00021467,X,Y,106078822,125378149,106081105,125380546,PASS,PASS,48,71,61,85,146,77,88,57,146,70,102,59,642,599,411,99.83333333333333,68.5,35,54,53,0,0,0,0,1,0,30,52,33,102,1,257,0.16666666666666669,42.833333333333336
TX_maternal_00017785_TX_paternal_00021462,TX_maternal_00017785,TX_paternal_00021462,X,Y,106120475,124867186,106130504,124875439,PASS,PASS,297,339,221,879,1140,798,544,359,1916,531,423,889,351649,5636,2700,939.3333333333334,450,65,86,64,21,13,8,4,6,6,189,122,87,1748,58,613,9.666666666666666,102.16666666666667
TX_maternal_00017786_TX_paternal_00021460,TX_maternal_00017786,TX_paternal_00021460,X,Y,106134778,124837786,106141584,124843665,PASS,PASS,141,149,179,283,280,291,263,223,359,126,296,178,6061,1699,1069,283.1666666666667,178.16666666666666,69,89,159,2,3,3,1,0,0,81,189,121,5035,9,708,1.5,118
TX_maternal_00017787_TX_paternal_00021459,TX_maternal_00017787,TX_paternal_00021459,X,Y,106143174,124833148,106146572,124837233,PASS,PASS,37,79,57,96,85,90,77,91,99,49,108,71,1890,538,401,89.66666666666667,66.83333333333333,59,9,67,1,0,1,0,0,0,82,94,66,500,2,377,0.33333333333333337,62.833333333333336
TX_maternal_00017792_TX_paternal_00021450,TX_maternal_00017792,TX_paternal_00021450,X,Y,106277231,124403499,106284018,124409720,PASS,PASS,34,55,63,81,117,61,75,79,60,95,98,47,567,473,392,78.83333333333333,65.33333333333333,45,60,50,2,9,2,1,3,10,138,117,55,550,27,465,4.5,77.5
TX_maternal_00017793_TX_paternal_00021449,TX_maternal_00017793,TX_paternal_00021449,X,Y,106289064,124227945,106291061,124229855,PASS,PASS,33,62,59,78,117,80,108,70,91,59,105,40,292,544,358,90.66666666666667,59.666666666666664,51,70,73,2,8,2,9,4,5,83,102,60,555,30,439,5,73.16666666666667
TX_maternal_00017794_TX_paternal_00021448,TX_maternal_00017794,TX_paternal_00021448,X,Y,106294210,124222845,106295899,124224843,PASS,PASS,24,61,27,52,78,41,90,44,57,30,53,22,69,362,217,60.333333333333336,36.166666666666664,34,39,57,11,22,10,14,18,23,70,82,49,664,98,331,16.333333333333332,55.166666666666664
TX_maternal_00017797_TX_paternal_00021447,TX_maternal_00017797,TX_paternal_00021447,X,Y,106448783,124025851,106453894,124030898,PASS,PASS,15,61,58,66,116,14,87,21,22,29,39,11,65,326,213,54.333333333333336,35.5,51,1,61,11,2,0,9,0,0,64,56,73,1426,22,306,3.666666666666667,51
TX_maternal_00017798_TX_paternal_00021444,TX_maternal_00017798,TX_paternal_00021444,X,Y,106454973,123979942,106458858,124001481,PASS,PASS,71,211,157,144,141,172,319,93,216,215,168,104,2975,1085,926,180.83333333333334,154.33333333333334,10,9,20,0,0,0,0,0,1,5,21,12,33,1,77,0.16666666666666669,12.833333333333334
TX_maternal_00017805_TX_paternal_00022289,TX_maternal_00017805,TX_paternal_00022289,X,Y,106731285,243021349,106732742,243022871,PASS,PASS,64,116,90,126,150,139,134,99,156,125,131,76,910,804,602,134,100.33333333333333,33,41,54,4,5,3,3,3,4,68,76,45,507,22,317,3.6666666666666665,52.833333333333336
TX_maternal_00017807_TX_paternal_00022285,TX_maternal_00017807,TX_paternal_00022285,X,Y,106832470,242699305,106836338,242703195,PASS,PASS,51,63,132,132,135,128,114,126,94,74,118,67,1003,729,505,121.5,84.16666666666667,48,54,62,0,1,1,0,0,1,38,65,41,356,3,308,0.5,51.333333333333336
TX_maternal_00017809_TX_paternal_00022282,TX_maternal_00017809,TX_paternal_00022282,X,Y,106943863,242463057,106946210,242465255,PASS,PASS,102,140,154,186,271,180,184,150,285,176,239,135,4029,1256,946,209.33333333333334,157.66666666666666,197,182,225,0,0,0,1,0,1,264,339,231,7490,2,1438,0.33333333333333337,239.66666666666666
TX_maternal_00017810_TX_paternal_00022281,TX_maternal_00017810,TX_paternal_00022281,X,Y,106952574,242367671,106953801,242369211,PASS,PASS,258,305,435,480,715,506,206,187,883,204,346,344,26187,2977,1892,496.1666666666667,315.3333333333333,228,219,317,8,8,5,2,2,2,178,351,295,17782,27,1588,4.5,264.6666666666667
TX_maternal_00017811_TX_paternal_00022276,TX_maternal_00017811,TX_paternal_00022276,X,Y,106959066,242170676,106961383,242173606,PASS,PASS,199,159,216,329,429,370,208,324,400,113,276,209,2244,2060,1172,343.3333333333333,195.33333333333334,246,177,350,0,1,0,12,1,2,132,379,277,8368,16,1561,2.6666666666666665,260.1666666666667
TX_maternal_00017812_TX_paternal_00022272,TX_maternal_00017812,TX_paternal_00022272,X,Y,107052223,242105734,107058908,242108113,PASS,PASS,1049,1358,1617,1638,3053,1999,2767,2094,2137,659,1727,936,113145,13688,7346,2281.3333333333335,1224.3333333333333,71,140,99,0,6,6,8,7,4,87,159,82,918,31,638,5.166666666666667,106.33333333333333
TX_maternal_00017817_TX_paternal_00022260,TX_maternal_00017817,TX_paternal_00022260,X,Y,107321330,241728741,107324999,241732031,PASS,PASS,518,457,640,879,977,882,321,518,1581,176,607,501,9171,5158,2899,859.6666666666666,483.1666666666667,45,77,79,1,2,1,4,3,1,37,121,86,2751,12,445,2,74.16666666666667
TX_maternal_00017830_TX_paternal_00022244,TX_maternal_00017830,TX_paternal_00022244,X,Y,107564431,241056422,107568752,241060375,PASS,PASS,23,29,47,61,83,81,57,52,62,50,52,39,527,396,240,66,40,13,17,21,3,0,6,3,4,2,36,25,15,42,18,127,3,21.166666666666668
TX_maternal_00017841_TX_paternal_00022243,TX_maternal_00017841,TX_paternal_00022243,X,Y,107789632,241023737,107793249,241027362,PASS,PASS,65,111,147,256,210,257,173,225,192,102,173,152,9548,1313,750,218.83333333333334,125,99,113,127,8,15,2,5,1,17,150,209,97,294,48,795,8,132.5
TX_maternal_00017842_TX_paternal_00022218,TX_maternal_00017842,TX_paternal_00022218,X,Y,107809023,240367362,107812227,240370590,PASS,PASS,93,136,145,199,261,250,174,147,234,100,245,118,2743,1265,837,210.83333333333334,139.5,175,181,171,14,21,22,16,15,27,137,310,164,2034,115,1138,19.166666666666668,189.66666666666666
TX_maternal_00017845_TX_paternal_00022205,TX_maternal_00017845,TX_paternal_00022205,X,Y,107980584,239931975,107984592,239935776,PASS,PASS,190,199,275,415,434,425,290,198,712,291,390,474,94620,2474,1819,412.3333333333333,303.1666666666667,115,150,206,2,4,0,1,0,1,224,285,273,30846,8,1253,1.3333333333333335,208.83333333333334
TX_maternal_00017856_TX_paternal_00023250,TX_maternal_00017856,TX_paternal_00023250,X,Y,108264325,377335819,108269223,377340675,PASS,PASS,56,63,79,97,122,98,132,91,106,70,141,56,56,646,465,107.66666666666667,77.5,30,47,48,2,0,0,1,6,2,57,67,47,693,11,296,1.8333333333333335,49.333333333333336
TX_maternal_00017861_TX_paternal_00023212,TX_maternal_00017861,TX_paternal_00023212,X,Y,108384913,375087653,108389506,375092311,PASS,PASS,141,151,176,201,270,238,157,76,333,55,190,124,2385,1275,837,212.5,139.5,206,197,287,3,3,5,4,3,8,97,344,255,11525,26,1386,4.333333333333333,231
TX_maternal_00017865_TX_paternal_00023237,TX_maternal_00017865,TX_paternal_00023237,X,Y,108493925,376769597,108499028,376774746,PASS,PASS,163,193,198,366,419,292,360,240,347,279,327,125,5616,2024,1285,337.3333333333333,214.16666666666666,196,217,255,16,18,18,6,12,23,393,376,193,778,93,1630,15.5,271.6666666666667
TX_maternal_00017870_TX_paternal_00023236,TX_maternal_00017870,TX_paternal_00023236,X,Y,108785957,376592244,108796903,376603710,PASS,PASS,120,160,161,180,332,149,261,267,238,127,260,139,2590,1427,967,237.83333333333334,161.16666666666666,135,174,162,9,0,8,8,12,0,155,216,145,1540,37,987,6.166666666666667,164.5
TX_maternal_00017871_TX_paternal_00023234,TX_maternal_00017871,TX_paternal_00023234,X,Y,108807930,376430763,108821457,376451340,PASS,PASS,388,405,536,1117,1174,1231,839,840,1698,512,852,749,205797,6899,3442,1149.8333333333333,573.6666666666666,495,503,580,13,3,8,5,4,2,440,1030,978,356466,35,4026,5.833333333333333,671
TX_maternal_00017873_TX_paternal_00023231,TX_maternal_00017873,TX_paternal_00023231,X,Y,108848906,376352738,108851274,376362322,PASS,PASS,57,49,111,92,232,125,74,41,188,82,127,144,8844,752,570,125.33333333333333,95,33,55,73,9,9,17,5,4,18,43,92,40,292,62,336,10.333333333333334,56
TX_maternal_00017875_TX_paternal_00023227,TX_maternal_00017875,TX_paternal_00023227,X,Y,108857279,376234655,108860575,376235578,PASS,PASS,228,381,476,555,668,614,510,506,725,418,563,326,27423,3578,2392,596.3333333333334,398.6666666666667,39,62,102,15,0,4,13,19,1,60,96,66,1470,52,425,8.666666666666666,70.83333333333333
TX_maternal_00017881_TX_paternal_00020559,TX_maternal_00017881,TX_paternal_00020559,X,Y,109033141,55969567,109036304,55972320,PASS,PASS,32,36,47,75,91,85,65,41,112,56,72,57,1157,469,300,78.16666666666667,50,11,12,15,3,4,2,3,1,6,1,33,3,63,19,75,3.1666666666666665,12.5
TX_maternal_00017887_TX_paternal_00020566,TX_maternal_00017887,TX_paternal_00020566,X,Y,109227410,56316352,109229759,56321169,PASS,PASS,207,235,270,451,574,518,468,336,506,291,418,244,8569,2853,1665,475.5,277.5,179,234,229,3,1,3,4,2,1,236,448,225,9494,14,1551,2.3333333333333335,258.5
TX_maternal_00018001_TX_paternal_00023963,TX_maternal_00018001,TX_paternal_00023963,X,Y,115101240,472348516,115103540,472350826,PASS,PASS,3,11,24,15,19,12,16,11,8,17,15,13,88,81,83,13.5,13.833333333333334,3,16,35,2,6,1,2,2,5,29,59,24,297,18,166,3,27.666666666666668
TX_maternal_00018011_TX_paternal_00023953,TX_maternal_00018011,TX_paternal_00023953,X,Y,115564775,470864115,115571198,470870513,PASS,PASS,121,139,215,195,430,234,216,142,712,181,245,188,10506,1929,1089,321.5,181.5,197,234,361,0,19,1,0,1,27,364,377,288,22310,48,1821,8,303.5
TX_maternal_00018020_TX_paternal_00023944,TX_maternal_00018020,TX_paternal_00023944,X,Y,116061104,469706853,116065677,469710916,PASS,PASS,72,100,142,131,171,96,95,86,222,65,178,40,1848,801,597,133.5,99.5,53,47,79,23,5,13,6,3,6,50,109,69,1037,56,407,9.333333333333334,67.83333333333333
TX_maternal_00018039_TX_paternal_00023264,TX_maternal_00018039,TX_paternal_00023264,X,Y,117210896,378915775,117212648,378917529,PASS,PASS,12,35,66,43,28,58,34,24,42,9,60,24,234,229,206,38.166666666666664,34.333333333333336,21,17,29,0,16,2,4,0,30,2,48,8,203,52,125,8.666666666666668,20.833333333333332
TX_maternal_00018046_TX_paternal_00023270,TX_maternal_00018046,TX_paternal_00023270,X,Y,117470369,379362442,117473199,379366805,PASS,PASS,103,128,177,166,253,214,286,194,225,130,165,138,4338,1338,841,223,140.16666666666666,202,127,144,1,28,1,2,7,34,157,304,164,7137,73,1098,12.166666666666668,183
TX_maternal_00018061_TX_paternal_00022627,TX_maternal_00018061,TX_paternal_00022627,X,Y,118547244,297997634,118551913,298001532,PASS,PASS,160,131,111,233,315,351,231,200,546,159,355,177,3033,1876,1093,312.6666666666667,182.16666666666666,189,119,177,8,18,34,5,6,10,190,367,144,7659,81,1186,13.5,197.66666666666666
TX_maternal_00018065_TX_paternal_00022660,TX_maternal_00018065,TX_paternal_00022660,X,Y,118711953,300645081,118714945,300647458,PASS,PASS,224,215,332,252,288,309,169,212,816,107,568,169,11004,2046,1615,341,269.1666666666667,67,179,194,7,25,21,2,3,5,37,396,62,387,63,935,10.5,155.83333333333334
TX_maternal_00018070_TX_paternal_00022654,TX_maternal_00018070,TX_paternal_00022654,X,Y,118776749,300567133,118779036,300570016,PASS,PASS,367,162,285,432,792,253,502,107,1402,123,338,241,38608,3488,1516,581.3333333333334,252.66666666666666,249,143,171,3,19,1,3,1,27,76,365,331,24070,54,1335,9,222.5
TX_maternal_00018087_TX_paternal_00023841,TX_maternal_00018087,TX_paternal_00023841,X,Y,120171976,461174775,120173104,461175757,PASS,PASS,1,167,92,84,34,31,172,64,3,17,82,71,2556,388,430,64.66666666666667,71.66666666666667,3,2,17,1,4,0,0,0,1,1,13,9,42,6,45,1,7.5
TX_maternal_00018109_TX_paternal_00023520,TX_maternal_00018109,TX_paternal_00023520,X,Y,121328902,417866786,121330505,417868389,PASS,PASS,147,118,261,345,319,199,34,28,739,139,181,224,14469,1664,1070,277.3333333333333,178.33333333333334,2,1,3,0,0,0,0,0,0,1,2,9,44,0,18,0,3
TX_maternal_00018111_TX_paternal_00023523,TX_maternal_00018111,TX_paternal_00023523,X,Y,121353543,417964253,121356609,417967030,PASS,PASS,146,138,150,273,404,288,233,170,341,139,245,109,4845,1709,927,284.8333333333333,154.5,94,122,143,2,0,1,0,2,4,126,264,106,1300,9,855,1.5,142.5
TX_maternal_00018118_TX_paternal_00023846,TX_maternal_00018118,TX_paternal_00023846,X,Y,121615441,461729327,121618674,461732097,PASS,PASS,170,214,222,344,392,367,283,217,438,214,372,267,21413,2041,1459,340.1666666666667,243.16666666666666,75,83,110,1,4,7,0,4,2,132,184,115,3895,18,699,3,116.5
TX_maternal_00018130_TX_paternal_00022640,TX_maternal_00018130,TX_paternal_00022640,X,Y,122221172,299331438,122223244,299333338,PASS,PASS,68,45,66,60,124,115,120,50,177,47,90,138,7313,646,454,107.66666666666667,75.66666666666667,8,16,22,0,0,0,1,0,0,21,29,21,203,1,117,0.16666666666666666,19.5
TX_maternal_00018156_TX_paternal_00023530,TX_maternal_00018156,TX_paternal_00023530,X,Y,123219950,419817345,123220775,419818170,PASS,PASS,210,213,398,409,469,358,136,215,903,82,214,11,22100,2490,1128,415,188,234,276,407,3,7,4,0,7,6,77,299,337,29692,27,1630,4.5,271.6666666666667
TX_maternal_00018159_TX_paternal_00023527,TX_maternal_00018159,TX_paternal_00023527,X,Y,123323833,419740190,123325888,419742475,PASS,PASS,17,0,31,5,26,11,14,2,52,56,7,9,117,110,120,18.333333333333336,20,23,5,43,1,15,4,23,4,29,46,10,29,182,76,156,12.666666666666666,26
TX_maternal_00018161_TX_paternal_00023855,TX_maternal_00018161,TX_paternal_00023855,X,Y,123464945,462251188,123467398,462254101,PASS,PASS,9,33,42,34,95,11,21,6,75,29,119,66,2175,242,298,40.333333333333336,49.66666666666667,55,40,51,10,35,7,9,7,22,93,67,68,861,90,374,15,62.333333333333336
TX_maternal_00018169_TX_paternal_00023866,TX_maternal_00018169,TX_paternal_00023866,X,Y,123612153,462790149,123615161,462793168,PASS,PASS,167,69,169,189,326,236,88,87,544,41,178,167,167,1470,791,245,131.83333333333334,65,59,110,19,6,19,15,11,2,49,275,272,35048,72,830,12,138.33333333333334
TX_maternal_00018181_TX_paternal_00023881,TX_maternal_00018181,TX_paternal_00023881,X,Y,123952644,463630453,123955859,463632337,PASS,PASS,40,53,110,5,68,75,80,19,108,50,86,45,255,355,384,59.166666666666664,64,64,82,89,12,2,15,1,0,20,105,112,104,3444,50,556,8.333333333333334,92.66666666666667
TX_maternal_00018190_TX_paternal_00023896,TX_maternal_00018190,TX_paternal_00023896,X,Y,124274507,464269117,124287056,464275140,PASS,PASS,18,7,24,20,25,23,40,36,79,38,3,17,35,223,107,37.166666666666664,17.833333333333332,34,37,69,16,23,37,16,5,21,32,64,39,219,118,275,19.666666666666668,45.833333333333336
TX_maternal_00018194_TX_paternal_00023902,TX_maternal_00018194,TX_paternal_00023902,X,Y,124550760,464762504,124554909,464766665,PASS,PASS,294,459,238,1401,865,1068,1072,1184,358,228,430,228,17487,5948,1877,991.3333333333334,312.8333333333333,7,28,8,8,9,2,23,15,3,2,16,4,22,60,65,10,10.833333333333332
TX_maternal_00018196_TX_paternal_00021503,TX_maternal_00018196,TX_paternal_00021503,X,Y,124584015,128567426,124588948,128572348,PASS,PASS,99,111,160,346,402,376,306,186,440,169,191,112,1477,2056,842,342.6666666666667,140.33333333333334,222,138,175,3,33,2,3,8,4,197,289,165,11223,53,1186,8.833333333333332,197.66666666666666
TX_maternal_00018209_TX_paternal_00021494,TX_maternal_00018209,TX_paternal_00021494,X,Y,125133185,127760302,125136083,127763191,PASS,PASS,37,52,153,56,6,49,24,89,174,0,188,44,324,398,474,66.33333333333333,79,70,93,211,4,0,1,1,2,2,6,324,92,1863,10,796,1.6666666666666665,132.66666666666666
TX_maternal_00018210_TX_paternal_00021493,TX_maternal_00018210,TX_paternal_00021493,X,Y,125169670,127729860,125178160,127735378,PASS,PASS,52,75,82,128,117,85,132,62,111,53,115,66,885,635,443,105.83333333333333,73.83333333333333,23,31,30,8,1,3,0,1,4,12,40,13,198,17,149,2.833333333333333,24.833333333333332
TX_maternal_00018217_TX_paternal_00021478,TX_maternal_00018217,TX_paternal_00021478,X,Y,125421636,127353320,125446167,127355055,PASS,PASS,684,252,661,794,1069,2217,1436,2216,1767,134,329,2969,4175379,9499,5029,1583.1666666666667,838.1666666666667,64,96,107,2,5,7,2,8,2,71,86,52,754,26,476,4.333333333333333,79.33333333333333
TX_maternal_00018218_TX_paternal_00021476,TX_maternal_00018218,TX_paternal_00021476,X,Y,125449130,127307614,125452938,127311478,PASS,PASS,32,58,33,57,95,53,151,39,99,50,123,31,63,494,327,82.33333333333333,54.5,30,46,57,0,4,2,7,1,8,70,96,33,126,22,332,3.6666666666666665,55.333333333333336
TX_maternal_00018237_TX_paternal_00023758,TX_maternal_00018237,TX_paternal_00023758,X,Y,126191975,449507000,126196243,449511202,PASS,PASS,72,191,136,427,483,571,948,683,235,227,256,150,8769,3347,1032,557.8333333333334,172,118,170,173,2,0,1,0,0,2,162,278,175,8497,5,1076,0.8333333333333333,179.33333333333334
TX_maternal_00018238_TX_paternal_00023759,TX_maternal_00018238,TX_paternal_00023759,X,Y,126197959,449512876,126202753,449518997,PASS,PASS,31,32,69,56,84,118,65,43,91,21,106,56,1131,457,315,76.16666666666667,52.5,50,50,74,13,37,8,13,12,11,55,103,56,371,94,388,15.666666666666668,64.66666666666667
