pgID,pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,id_tx_mat_fix,id_tx_pat_fix,length.mat,Rh_02.mat,length.pat,Rh_02.pat
1049,NChap2_final_00020938-RA_NChap2_final_00020938-RA,NChap2_final_00020938-RA,NChap2_final_00020938-RA,X,Y,38450015,501972286,38452992,501975357,X_TX_00020938,TX_00020938,2977,899,3071,743
1054,NChap2_final_00020936-RA_NChap2_final_00020936-RA,NChap2_final_00020936-RA,NChap2_final_00020936-RA,X,Y,38582821,502169504,38584488,502171179,X_TX_00020936,TX_00020936,1667,0,1675,2
1055,NChap2_final_00020935-RA_NChap2_final_00020935-RA,NChap2_final_00020935-RA,NChap2_final_00020935-RA,X,Y,38585169,502171848,38600375,502187733,X_TX_00020935,TX_00020935,15206,1074,15885,2082
1067,NChap2_final_00020931-RA_NChap2_final_00020931-RA,NChap2_final_00020931-RA,NChap2_final_00020931-RA,X,Y,38760530,502383150,38763303,502385923,X_TX_00020931,TX_00020931,2773,429,2773,563
1073,NChap2_final_00020927-RA_NChap2_final_00020927-RA,NChap2_final_00020927-RA,NChap2_final_00020927-RA,X,Y,38775909,487664306,38783698,487670461,X_TX_00020927,TX_00020927,7789,1225,6155,5
1075,NChap2_final_00020926-RA_NChap2_final_00020926-RA,NChap2_final_00020926-RA,NChap2_final_00020926-RA,X,Y,38814187,487708021,38816871,487710536,X_TX_00020926,TX_00020926,2684,0,2515,0
1078,NChap2_final_00020925-RA_NChap2_final_00020925-RA,NChap2_final_00020925-RA,NChap2_final_00020925-RA,X,Y,38882625,487807496,38883758,487808660,X_TX_00020925,TX_00020925,1133,24,1164,16
1079,NChap2_final_00020924-RA_NChap2_final_00020924-RA,NChap2_final_00020924-RA,NChap2_final_00020924-RA,X,Y,38883853,487808755,38887566,487812459,X_TX_00020924,TX_00020924,3713,31,3704,203
1081,NChap2_final_00020923-RA_NChap2_final_00020923-RA,NChap2_final_00020923-RA,NChap2_final_00020923-RA,X,Y,38915074,487848292,38918702,487851933,X_TX_00020923,TX_00020923,3628,1258,3641,1530
1086,NChap2_final_00020920-RA_NChap2_final_00020920-RA,NChap2_final_00020920-RA,NChap2_final_00020920-RA,X,Y,39161820,488101503,39162784,488110817,X_TX_00020920,TX_00020920,964,444,9314,362
1092,NChap2_final_00020917-RA_NChap2_final_00020917-RA,NChap2_final_00020917-RA,NChap2_final_00020917-RA,X,Y,39392638,488359082,39393512,488359956,X_TX_00020917,TX_00020917,874,141,874,71
1096,NChap2_final_00020914-RA_NChap2_final_00020914-RA,NChap2_final_00020914-RA,NChap2_final_00020914-RA,X,Y,39519184,488409784,39520405,488411005,X_TX_00020914,TX_00020914,1221,0,1221,0
1097,NChap2_final_00020913-RA_NChap2_final_00020913-RA,NChap2_final_00020913-RA,NChap2_final_00020913-RA,X,Y,39547975,488457458,39558282,488466883,X_TX_00020913,TX_00020913,10307,571,9425,707
1100,NChap2_final_00020912-RA_NChap2_final_00020912-RA,NChap2_final_00020912-RA,NChap2_final_00020912-RA,X,Y,39563879,488467641,39571311,488475098,X_TX_00020912,TX_00020912,7432,0,7457,0
1105,NChap2_final_00020910-RA_NChap2_final_00020910-RA,NChap2_final_00020910-RA,NChap2_final_00020910-RA,X,Y,39590529,488495113,39594135,488498719,X_TX_00020910,TX_00020910,3606,292,3606,1739
1106,NChap2_final_00020909-RA_NChap2_final_00020909-RA,NChap2_final_00020909-RA,NChap2_final_00020909-RA,X,Y,39594858,488499452,39595387,488499980,X_TX_00020909,TX_00020909,529,0,528,1
1112,NChap2_final_00020906-RA_NChap2_final_00020906-RA,NChap2_final_00020906-RA,NChap2_final_00020906-RA,X,Y,39628325,488508293,39631537,488511503,X_TX_00020906,TX_00020906,3212,38,3210,828
1114,NChap2_final_00020905-RA_NChap2_final_00020905-RA,NChap2_final_00020905-RA,NChap2_final_00020905-RA,X,Y,39632333,488512302,39636653,488516629,X_TX_00020905,TX_00020905,4320,83,4327,529
1115,NChap2_final_00020904-RA_NChap2_final_00020904-RA,NChap2_final_00020904-RA,NChap2_final_00020904-RA,X,Y,39734581,488639638,39738897,488643956,X_TX_00020904,TX_00020904,4316,1124,4318,4215
1118,NChap2_final_00017544-RA_NChap2_final_00017544-RA,NChap2_final_00017544-RA,NChap2_final_00017544-RA,X,Y,39764727,488714959,39765738,488715970,X_TX_00017544,TX_00017544,1011,0,1011,0
1123,NChap2_final_00020903-RA_NChap2_final_00020903-RA,NChap2_final_00020903-RA,NChap2_final_00020903-RA,X,Y,39890405,488853865,39892228,488855688,X_TX_00020903,TX_00020903,1823,0,1823,0
1126,NChap2_final_00020900-RA_NChap2_final_00020900-RA,NChap2_final_00020900-RA,NChap2_final_00020900-RA,X,Y,40358562,489334370,40360007,489335813,X_TX_00020900,TX_00020900,1445,452,1443,507
1135,NChap2_final_00020901-RA_NChap2_final_00020901-RA,NChap2_final_00020901-RA,NChap2_final_00020901-RA,X,Y,40383395,489396615,40384270,489397489,X_TX_00020901,TX_00020901,875,5,874,16
1139,NChap2_final_00020902-RA_NChap2_final_00020902-RA,NChap2_final_00020902-RA,NChap2_final_00020902-RA,X,Y,40442432,489407362,40449897,489414734,X_TX_00020902,TX_00020902,7465,534,7372,450
1152,NChap2_final_00020896-RA_NChap2_final_00020892-RA,NChap2_final_00020896-RA,NChap2_final_00020892-RA,X,Y,40888751,489597624,40903400,489597728,X_TX_00020896,TX_00020892,14649,62,104,0
1155,NChap2_final_00020893-RA_NChap2_final_00020893-RA,NChap2_final_00020893-RA,NChap2_final_00020893-RA,X,Y,40965881,489602272,40968137,489604448,X_TX_00020893,TX_00020893,2256,4,2176,17
1167,NChap2_final_00020891-RA_NChap2_final_00020891-RA,NChap2_final_00020891-RA,NChap2_final_00020891-RA,X,Y,41474950,490062299,41476882,490064230,X_TX_00020891,TX_00020891,1932,175,1931,334
1169,NChap2_final_00005258-RA_NChap2_final_00005258-RA,NChap2_final_00005258-RA,NChap2_final_00005258-RA,X,Y,41514086,490105865,41518127,490109902,X_TX_00005258,TX_00005258,4041,0,4037,0
1173,NChap2_final_00020889-RA_NChap2_final_00020889-RA,NChap2_final_00020889-RA,NChap2_final_00020889-RA,X,Y,41523151,490114926,41531378,490123122,X_TX_00020889,TX_00020889,8227,198,8196,1267
1174,NChap2_final_00020888-RA_NChap2_final_00020888-RA,NChap2_final_00020888-RA,NChap2_final_00020888-RA,X,Y,41540923,490132679,41541734,490133490,X_TX_00020888,TX_00020888,811,0,811,0
1177,NChap2_final_00020887-RA_NChap2_final_00020887-RA,NChap2_final_00020887-RA,NChap2_final_00020887-RA,X,Y,41563350,490143449,41563963,490144062,X_TX_00020887,TX_00020887,613,0,613,0
1180,NChap2_final_00002767-RA_NChap2_final_00002767-RA,NChap2_final_00002767-RA,NChap2_final_00002767-RA,X,Y,41588937,490175313,41589877,490176253,X_TX_00002767,TX_00002767,940,0,940,0
1181,NChap2_final_00020886-RA_NChap2_final_00020886-RA,NChap2_final_00020886-RA,NChap2_final_00020886-RA,X,Y,41627927,490182931,41631508,490186986,X_TX_00020886,TX_00020886,3581,557,4055,25
1184,NChap2_final_00020884-RA_NChap2_final_00020884-RA,NChap2_final_00020884-RA,NChap2_final_00020884-RA,X,Y,41717316,490281502,41724055,490288242,X_TX_00020884,TX_00020884,6739,24,6740,34
1187,NChap2_final_00020883-RA_NChap2_final_00020883-RA,NChap2_final_00020883-RA,NChap2_final_00020883-RA,X,Y,41835613,490439594,41841113,490445093,X_TX_00020883,TX_00020883,5500,6,5499,336
1190,NChap2_final_00026626-RA_NChap2_final_00026626-RA,NChap2_final_00026626-RA,NChap2_final_00026626-RA,X,Y,41948042,490584741,41949929,490587003,X_TX_00026626,TX_00026626,1887,17,2262,163
1196,NChap2_final_00004849-RA_NChap2_final_00027795-RA,NChap2_final_00004849-RA,NChap2_final_00027795-RA,X,Y,41999558,490637654,42000309,490638457,X_TX_00004849,TX_00027795,751,0,803,0
1200,NChap2_final_00020880-RA_NChap2_final_00020880-RA,NChap2_final_00020880-RA,NChap2_final_00020880-RA,X,Y,42103716,490754386,42109042,490757427,X_TX_00020880,TX_00020880,5326,1,3041,0
1201,NChap2_final_00020879-RA_NChap2_final_00020879-RA,NChap2_final_00020879-RA,NChap2_final_00020879-RA,X,Y,42140897,490790394,42145641,490795138,X_TX_00020879,TX_00020879,4744,29,4744,205
1210,NChap2_final_00020875-RA_NChap2_final_00020875-RA,NChap2_final_00020875-RA,NChap2_final_00020875-RA,X,Y,42153309,490810194,42159236,490816121,X_TX_00020875,TX_00020875,5927,68,5927,633
1222,NChap2_final_00020871-RA_NChap2_final_00020871-RA,NChap2_final_00020871-RA,NChap2_final_00020871-RA,X,Y,42383997,491170658,42390040,491176741,X_TX_00020871,TX_00020871,6043,51,6083,341
1223,NChap2_final_00020870-RA_NChap2_final_00020870-RA,NChap2_final_00020870-RA,NChap2_final_00020870-RA,X,Y,42413146,491211925,42421335,491220448,X_TX_00020870,TX_00020870,8189,0,8523,0
1225,NChap2_final_00020869-RA_NChap2_final_00020869-RA,NChap2_final_00020869-RA,NChap2_final_00020869-RA,X,Y,42436471,491239753,42439894,491243167,X_TX_00020869,TX_00020869,3423,4773,3414,13894
1228,NChap2_final_00020867-RA_NChap2_final_00020867-RA,NChap2_final_00020867-RA,NChap2_final_00020867-RA,X,Y,42470652,491266605,42473373,491269585,X_TX_00020867,TX_00020867,2721,840,2980,641
1239,NChap2_final_00020863-RA_NChap2_final_00020863-RA,NChap2_final_00020863-RA,NChap2_final_00020863-RA,X,Y,42763088,491587677,42770922,491595523,X_TX_00020863,TX_00020863,7834,310,7846,620
1241,NChap2_final_00020862-RA_NChap2_final_00020862-RA,NChap2_final_00020862-RA,NChap2_final_00020862-RA,X,Y,42774040,491598683,42774606,491599249,X_TX_00020862,TX_00020862,566,0,566,0
1242,NChap2_final_00020861-RA_NChap2_final_00020861-RA,NChap2_final_00020861-RA,NChap2_final_00020861-RA,X,Y,42778681,491603134,42784612,491609027,X_TX_00020861,TX_00020861,5931,525,5893,484
1248,NChap2_final_00020860-RA_NChap2_final_00020860-RA,NChap2_final_00020860-RA,NChap2_final_00020860-RA,X,Y,42983551,491634569,42987369,491638283,X_TX_00020860,TX_00020860,3818,876,3714,105
1250,NChap2_final_00020859-RA_NChap2_final_00020859-RA,NChap2_final_00020859-RA,NChap2_final_00020859-RA,X,Y,42999111,491644790,43003293,491649307,X_TX_00020859,TX_00020859,4182,285,4517,458
1257,NChap2_final_00020858-RA_NChap2_final_00020858-RA,NChap2_final_00020858-RA,NChap2_final_00020858-RA,X,Y,43185982,491769668,43188878,491772604,X_TX_00020858,TX_00020858,2896,199,2936,830
1264,NChap2_final_00020856-RA_NChap2_final_00020856-RA,NChap2_final_00020856-RA,NChap2_final_00020856-RA,X,Y,43252773,491866615,43255263,491869572,X_TX_00020856,TX_00020856,2490,0,2957,0
1278,NChap2_final_00020853-RA_NChap2_final_00020853-RA,NChap2_final_00020853-RA,NChap2_final_00020853-RA,X,Y,43394829,491888177,43397788,491891100,X_TX_00020853,TX_00020853,2959,0,2923,3
1282,NChap2_final_00020851-RA_NChap2_final_00020851-RA,NChap2_final_00020851-RA,NChap2_final_00020851-RA,X,Y,43474168,492014821,43477400,492019179,X_TX_00020851,TX_00020851,3232,0,4358,0
1296,NChap2_final_00020846-RA_NChap2_final_00020846-RA,NChap2_final_00020846-RA,NChap2_final_00020846-RA,X,Y,43937937,492405053,43938446,492405562,X_TX_00020846,TX_00020846,509,0,509,0
1299,NChap2_final_00020845-RA_NChap2_final_00020845-RA,NChap2_final_00020845-RA,NChap2_final_00020845-RA,X,Y,43946762,492421416,43947477,492422157,X_TX_00020845,TX_00020845,715,0,741,0
1301,NChap2_final_00020844-RA_NChap2_final_00020844-RA,NChap2_final_00020844-RA,NChap2_final_00020844-RA,X,Y,44025936,492485875,44028729,492488683,X_TX_00020844,TX_00020844,2793,56,2808,181
1304,NChap2_final_00020842-RA_NChap2_final_00020842-RA,NChap2_final_00020842-RA,NChap2_final_00020842-RA,X,Y,44054846,492644087,44057891,492647135,X_TX_00020842,TX_00020842,3045,63,3048,133
1310,NChap2_final_00020841-RA_NChap2_final_00020841-RA,NChap2_final_00020841-RA,NChap2_final_00020841-RA,X,Y,44081337,492649473,44084276,492652411,X_TX_00020841,TX_00020841,2939,1,2938,0
1315,NChap2_final_00020839-RA_NChap2_final_00020839-RA,NChap2_final_00020839-RA,NChap2_final_00020839-RA,X,Y,44207753,492791142,44216110,492799522,X_TX_00020839,TX_00020839,8357,534,8380,888
1319,NChap2_final_00020838-RA_NChap2_final_00020838-RA,NChap2_final_00020838-RA,NChap2_final_00020838-RA,X,Y,44272478,492888222,44274688,492890413,X_TX_00020838,TX_00020838,2210,0,2191,0
1332,NChap2_final_00020837-RA_NChap2_final_00020837-RA,NChap2_final_00020837-RA,NChap2_final_00020837-RA,X,Y,44420070,492930601,44424717,492935722,X_TX_00020837,TX_00020837,4647,264,5121,896
1334,NChap2_final_00020834-RA_NChap2_final_00020834-RA,NChap2_final_00020834-RA,NChap2_final_00020834-RA,X,Y,44444107,492948141,44445085,492949119,X_TX_00020834,TX_00020834,978,1096,978,2787
1335,NChap2_final_00020833-RA_NChap2_final_00020833-RA,NChap2_final_00020833-RA,NChap2_final_00020833-RA,X,Y,44445571,492949604,44448568,492951131,X_TX_00020833,TX_00020833,2997,0,1527,5
1337,NChap2_final_00020836-RA_NChap2_final_00020836-RA,NChap2_final_00020836-RA,NChap2_final_00020836-RA,X,Y,44467036,492961237,44468860,492963070,X_TX_00020836,TX_00020836,1824,1422,1833,3277
1340,NChap2_final_00020835-RA_NChap2_final_00020835-RA,NChap2_final_00020835-RA,NChap2_final_00020835-RA,X,Y,44469765,492963973,44480795,492976676,X_TX_00020835,TX_00020835,11030,50,12703,221
1343,NChap2_final_00020832-RA_NChap2_final_00020832-RA,NChap2_final_00020832-RA,NChap2_final_00020832-RA,X,Y,44680718,493139113,44681133,493139528,X_TX_00020832,TX_00020832,415,0,415,0
1352,NChap2_final_00020830-RA_NChap2_final_00020830-RA,NChap2_final_00020830-RA,NChap2_final_00020830-RA,X,Y,45070998,493469245,45089432,493476931,X_TX_00020830,TX_00020830,18434,0,7686,0
1354,NChap2_final_00020828-RA_NChap2_final_00020828-RA,NChap2_final_00020828-RA,NChap2_final_00020828-RA,X,Y,45093797,493477289,45094038,493477988,X_TX_00020828,TX_00020828,241,0,699,0
1355,NChap2_final_00020827-RA_NChap2_final_00020827-RA,NChap2_final_00020827-RA,NChap2_final_00020827-RA,X,Y,45146289,493566537,45147154,493567408,X_TX_00020827,TX_00020827,865,0,871,31
1359,NChap2_final_00020825-RA_NChap2_final_00020825-RA,NChap2_final_00020825-RA,NChap2_final_00020825-RA,X,Y,45161210,493583836,45172661,493595218,X_TX_00020825,TX_00020825,11451,5,11382,8
1371,NChap2_final_00020820-RA_NChap2_final_00020820-RA,NChap2_final_00020820-RA,NChap2_final_00020820-RA,X,Y,45468278,493694021,45470413,493696136,X_TX_00020820,TX_00020820,2135,180,2115,166
1375,NChap2_final_00020819-RA_NChap2_final_00020819-RA,NChap2_final_00020819-RA,NChap2_final_00020819-RA,X,Y,45567268,493851658,45574565,493858836,X_TX_00020819,TX_00020819,7297,962,7178,1090
1376,NChap2_final_00020818-RA_NChap2_final_00020818-RA,NChap2_final_00020818-RA,NChap2_final_00020818-RA,X,Y,45597449,493873470,45598534,493874599,X_TX_00020818,TX_00020818,1085,29,1129,7
1377,NChap2_final_00020817-RA_NChap2_final_00020817-RA,NChap2_final_00020817-RA,NChap2_final_00020817-RA,X,Y,45617649,493890477,45621977,493894889,X_TX_00020817,TX_00020817,4328,0,4412,0
1378,NChap2_final_00020816-RA_NChap2_final_00020816-RA,NChap2_final_00020816-RA,NChap2_final_00020816-RA,X,Y,45635250,493899522,45637187,493901459,X_TX_00020816,TX_00020816,1937,38,1937,27
1381,NChap2_final_00020815-RA_NChap2_final_00020815-RA,NChap2_final_00020815-RA,NChap2_final_00020815-RA,X,Y,45638556,493902828,45641465,493905731,X_TX_00020815,TX_00020815,2909,0,2903,0
1384,NChap2_final_00020814-RA_NChap2_final_00020814-RA,NChap2_final_00020814-RA,NChap2_final_00020814-RA,X,Y,45665751,493950857,45667746,493952852,X_TX_00020814,TX_00020814,1995,0,1995,0
1387,NChap2_final_00020812-RA_NChap2_final_00020812-RA,NChap2_final_00020812-RA,NChap2_final_00020812-RA,X,Y,45752424,494029467,45758506,494035572,X_TX_00020812,TX_00020812,6082,96,6105,123
1389,NChap2_final_00020811-RA_NChap2_final_00020811-RA,NChap2_final_00020811-RA,NChap2_final_00020811-RA,X,Y,45758390,494035456,45759574,494036640,X_TX_00020811,TX_00020811,1184,17,1184,1
1399,NChap2_final_00020809-RA_NChap2_final_00020809-RA,NChap2_final_00020809-RA,NChap2_final_00020809-RA,X,Y,45839597,494118715,45841059,494120176,X_TX_00020809,TX_00020809,1462,0,1461,0
1405,NChap2_final_00020808-RA_NChap2_final_00020808-RA,NChap2_final_00020808-RA,NChap2_final_00020808-RA,X,Y,45847573,494126404,45849364,494128188,X_TX_00020808,TX_00020808,1791,0,1784,0
1411,NChap2_final_00020804-RA_NChap2_final_00020804-RA,NChap2_final_00020804-RA,NChap2_final_00020804-RA,X,Y,46486156,494701981,46489477,494705701,X_TX_00020804,TX_00020804,3321,0,3720,0
1412,NChap2_final_00017975-RA_NChap2_final_00017975-RA,NChap2_final_00017975-RA,NChap2_final_00017975-RA,X,Y,46800700,495036001,46801243,495036543,X_TX_00017975,TX_00017975,543,0,542,1
1418,NChap2_final_00020801-RA_NChap2_final_00020801-RA,NChap2_final_00020801-RA,NChap2_final_00020801-RA,X,Y,46854575,495163520,46861388,495179961,X_TX_00020801,TX_00020801,6813,505,16441,518
1422,NChap2_final_00020800-RA_NChap2_final_00020800-RA,NChap2_final_00020800-RA,NChap2_final_00020800-RA,X,Y,47188235,495553109,47189270,495554144,X_TX_00020800,TX_00020800,1035,0,1035,0
1424,NChap2_final_00020799-RA_NChap2_final_00020799-RA,NChap2_final_00020799-RA,NChap2_final_00020799-RA,X,Y,47213238,495668076,47214590,495669424,X_TX_00020799,TX_00020799,1352,647,1348,2277
1426,NChap2_final_00020798-RA_NChap2_final_00020798-RA,NChap2_final_00020798-RA,NChap2_final_00020798-RA,X,Y,47327956,495782745,47328310,495783099,X_TX_00020798,TX_00020798,354,0,354,0
1429,NChap2_final_00020797-RA_NChap2_final_00020797-RA,NChap2_final_00020797-RA,NChap2_final_00020797-RA,X,Y,47331302,495794639,47332232,495795578,X_TX_00020797,TX_00020797,930,0,939,0
1435,NChap2_final_00020207-RA_NChap2_final_00020207-RA,NChap2_final_00020207-RA,NChap2_final_00020207-RA,X,Y,47395853,495896904,47398799,495899850,X_TX_00020207,TX_00020207,2946,2,2946,143
1437,NChap2_final_00020208-RA_NChap2_final_00020208-RA,NChap2_final_00020208-RA,NChap2_final_00020208-RA,X,Y,47434170,495946303,47437677,495950174,X_TX_00020208,TX_00020208,3507,12,3871,83
1438,NChap2_final_00020209-RA_NChap2_final_00020209-RA,NChap2_final_00020209-RA,NChap2_final_00020209-RA,X,Y,47511312,495992403,47513926,495994925,X_TX_00020209,TX_00020209,2614,237,2522,530
1442,NChap2_final_00020210-RA_NChap2_final_00020210-RA,NChap2_final_00020210-RA,NChap2_final_00020210-RA,X,Y,47516122,495997111,47525949,496006936,X_TX_00020210,TX_00020210,9827,0,9825,3
1445,NChap2_final_00020211-RA_NChap2_final_00020211-RA,NChap2_final_00020211-RA,NChap2_final_00020211-RA,X,Y,47640333,496089738,47641351,496090756,X_TX_00020211,TX_00020211,1018,0,1018,0
1454,NChap2_final_00020212-RA_NChap2_final_00020212-RA,NChap2_final_00020212-RA,NChap2_final_00020212-RA,X,Y,47701898,496174822,47705655,496178573,X_TX_00020212,TX_00020212,3757,612,3751,669
1456,NChap2_final_00020213-RA_NChap2_final_00020213-RA,NChap2_final_00020213-RA,NChap2_final_00020213-RA,X,Y,47706150,496179069,47707996,496180934,X_TX_00020213,TX_00020213,1846,201,1865,263
1457,NChap2_final_00020214-RA_NChap2_final_00020214-RA,NChap2_final_00020214-RA,NChap2_final_00020214-RA,X,Y,47757507,496217245,47766835,496226590,X_TX_00020214,TX_00020214,9328,1347,9345,5206
1463,NChap2_final_00020216-RA_NChap2_final_00020216-RA,NChap2_final_00020216-RA,NChap2_final_00020216-RA,X,Y,47837498,496293590,47845091,496300709,X_TX_00020216,TX_00020216,7593,409,7119,1307
1467,NChap2_final_00020217-RA_NChap2_final_00020217-RA,NChap2_final_00020217-RA,NChap2_final_00020217-RA,X,Y,47985356,496448759,47989742,496453145,X_TX_00020217,TX_00020217,4386,444,4386,501
1469,NChap2_final_00020218-RA_NChap2_final_00020218-RA,NChap2_final_00020218-RA,NChap2_final_00020218-RA,X,Y,47992157,496457733,47994359,496459582,X_TX_00020218,TX_00020218,2202,221,1849,2517
1470,NChap2_final_00020219-RA_NChap2_final_00020219-RA,NChap2_final_00020219-RA,NChap2_final_00020219-RA,X,Y,48033585,496497844,48035048,496499310,X_TX_00020219,TX_00020219,1463,0,1466,0
1471,NChap2_final_00020220-RA_NChap2_final_00020220-RA,NChap2_final_00020220-RA,NChap2_final_00020220-RA,X,Y,48052038,497333240,48054229,497335407,X_TX_00020220,TX_00020220,2191,15,2167,12
1475,NChap2_final_00020221-RA_NChap2_final_00020221-RA,NChap2_final_00020221-RA,NChap2_final_00020221-RA,X,Y,48110513,497286332,48112772,497288588,X_TX_00020221,TX_00020221,2259,295,2256,699
1476,NChap2_final_00020222-RA_NChap2_final_00020222-RA,NChap2_final_00020222-RA,NChap2_final_00020222-RA,X,Y,48114978,497281959,48117118,497284101,X_TX_00020222,TX_00020222,2140,8,2142,76
1477,NChap2_final_00020223-RA_NChap2_final_00020223-RA,NChap2_final_00020223-RA,NChap2_final_00020223-RA,X,Y,48119822,497277563,48121239,497278984,X_TX_00020223,TX_00020223,1417,7,1421,675
1479,NChap2_final_00020224-RA_NChap2_final_00020224-RA,NChap2_final_00020224-RA,NChap2_final_00020224-RA,X,Y,48192361,497226547,48193502,497227704,X_TX_00020224,TX_00020224,1141,28,1157,486
1485,NChap2_final_00020227-RA_NChap2_final_00020227-RA,NChap2_final_00020227-RA,NChap2_final_00020227-RA,X,Y,48438080,496959646,48442110,496963511,X_TX_00020227,TX_00020227,4030,20,3865,5
1486,NChap2_final_00020228-RA_NChap2_final_00020228-RA,NChap2_final_00020228-RA,NChap2_final_00020228-RA,X,Y,48442400,496956564,48444934,496959356,X_TX_00020228,TX_00020228,2534,108,2792,231
1487,NChap2_final_00012109-RA_NChap2_final_00012109-RA,NChap2_final_00012109-RA,NChap2_final_00012109-RA,X,Y,48489843,496860847,48491328,496862357,X_TX_00012109,TX_00012109,1485,0,1510,14
