pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,flag_tx_mat,flag_tx_pat
TX_maternal_00016897_TX_paternal_00024220,TX_maternal_00016897,TX_paternal_00024220,X,Y,45468278,493694633,45470413,493696136,PASS,PASS
TX_maternal_00016898_TX_paternal_00024221,TX_maternal_00016898,TX_paternal_00024221,X,Y,45567268,493851658,45574565,493858836,PASS,PASS
TX_maternal_00016899_TX_paternal_00024222,TX_maternal_00016899,TX_paternal_00024222,X,Y,45597682,493873712,45598503,493875427,PASS,PASS
TX_maternal_00016900_TX_paternal_00024223,TX_maternal_00016900,TX_paternal_00024223,X,Y,45635250,493899522,45637253,493901525,PASS,PASS
TX_maternal_00016903_TX_paternal_00024227,TX_maternal_00016903,TX_paternal_00024227,X,Y,45739515,494016567,45741123,494018175,PASS,PASS
TX_maternal_00016904_TX_paternal_00024228,TX_maternal_00016904,TX_paternal_00024228,X,Y,45752513,494029556,45757830,494034896,PASS,PASS
TX_maternal_00016905_TX_paternal_00024229,TX_maternal_00016905,TX_paternal_00024229,X,Y,45758394,494035460,45759571,494036637,PASS,PASS
TX_maternal_00016908_TX_paternal_00024234,TX_maternal_00016908,TX_paternal_00024234,X,Y,45846237,494126404,45849244,494128103,PASS,PASS
TX_maternal_00016912_TX_paternal_00024237,TX_maternal_00016912,TX_paternal_00024237,X,Y,46486209,494702034,46489477,494705701,PASS,PASS
TX_maternal_00016915_TX_paternal_00024240,TX_maternal_00016915,TX_paternal_00024240,X,Y,46854575,495174298,46856421,495174995,PASS,PASS
TX_maternal_00016926_TX_paternal_00024248,TX_maternal_00016926,TX_paternal_00024248,X,Y,47395853,495896904,47404120,495899859,PASS,PASS
TX_maternal_00016927_TX_paternal_00024250,TX_maternal_00016927,TX_paternal_00024250,X,Y,47434170,495946303,47437424,495949905,PASS,PASS
TX_maternal_00016928_TX_paternal_00024251,TX_maternal_00016928,TX_paternal_00024251,X,Y,47511468,495992559,47513872,495994871,PASS,PASS
TX_maternal_00016929_TX_paternal_00024253,TX_maternal_00016929,TX_paternal_00024253,X,Y,47640333,496089738,47641033,496090756,PASS,PASS
TX_maternal_00016930_TX_paternal_00024255,TX_maternal_00016930,TX_paternal_00024255,X,Y,47683930,496152542,47690391,496152896,PASS,PASS
TX_maternal_00016931_TX_paternal_00024256,TX_maternal_00016931,TX_paternal_00024256,X,Y,47701898,496174822,47705655,496178573,PASS,PASS
TX_maternal_00016932_TX_paternal_00024257,TX_maternal_00016932,TX_paternal_00024257,X,Y,47704203,496177121,47707996,496180934,PASS,PASS
TX_maternal_00016933_TX_paternal_00024259,TX_maternal_00016933,TX_paternal_00024259,X,Y,47757230,496216968,47766742,496228031,PASS,PASS
TX_maternal_00016934_TX_paternal_00024261,TX_maternal_00016934,TX_paternal_00024261,X,Y,47837502,496293594,47841032,496300740,PASS,PASS
TX_maternal_00016936_TX_paternal_00024265,TX_maternal_00016936,TX_paternal_00024265,X,Y,47985438,496448841,47989742,496453145,PASS,PASS
TX_maternal_00016937_TX_paternal_00024266,TX_maternal_00016937,TX_paternal_00024266,X,Y,47992134,496457710,47994288,496459511,PASS,PASS
TX_maternal_00016940_TX_paternal_00024288,TX_maternal_00016940,TX_paternal_00024288,X,Y,48052026,497333240,48054229,497335559,PASS,PASS
TX_maternal_00016943_TX_paternal_00024284,TX_maternal_00016943,TX_paternal_00024284,X,Y,48110513,497284427,48112866,497288588,PASS,PASS
TX_maternal_00016944_TX_paternal_00024283,TX_maternal_00016944,TX_paternal_00024283,X,Y,48115495,497281846,48117231,497283584,PASS,PASS
TX_maternal_00016945_TX_paternal_00024282,TX_maternal_00016945,TX_paternal_00024282,X,Y,48119822,497277563,48121239,497278984,PASS,PASS
TX_maternal_00016946_TX_paternal_00024281,TX_maternal_00016946,TX_paternal_00024281,X,Y,48163981,497245040,48164701,497250824,PASS,PASS
TX_maternal_00016947_TX_paternal_00024280,TX_maternal_00016947,TX_paternal_00024280,X,Y,48437992,496959646,48442110,496963599,PASS,PASS
TX_maternal_00016948_TX_paternal_00024279,TX_maternal_00016948,TX_paternal_00024279,X,Y,48443274,496953591,48445529,496958487,PASS,PASS
TX_maternal_00016949_TX_paternal_00024276,TX_maternal_00016949,TX_paternal_00024276,X,Y,48489806,496860518,48491073,496862208,PASS,PASS
TX_maternal_00016950_TX_paternal_00024274,TX_maternal_00016950,TX_paternal_00024274,X,Y,48509321,496841061,48515178,496843192,PASS,PASS
TX_maternal_00016954_TX_paternal_00024271,TX_maternal_00016954,TX_paternal_00024271,X,Y,48762198,496817923,48763970,496819841,PASS,PASS
TX_maternal_00016951_TX_paternal_00024269,TX_maternal_00016951,TX_paternal_00024269,X,Y,48566042,496581191,48567785,496582943,PASS,PASS
TX_maternal_00016956_TX_paternal_00024290,TX_maternal_00016956,TX_paternal_00024290,X,Y,48786113,497390632,48807120,497394620,PASS,PASS
TX_maternal_00016958_TX_paternal_00024291,TX_maternal_00016958,TX_paternal_00024291,X,Y,48815079,497418900,48820072,497423897,PASS,PASS
TX_maternal_00016959_TX_paternal_00024292,TX_maternal_00016959,TX_paternal_00024292,X,Y,48850271,497493998,48851770,497495729,PASS,PASS
TX_maternal_00016961_TX_paternal_00024293,TX_maternal_00016961,TX_paternal_00024293,X,Y,48885765,497518582,48887306,497519860,PASS,PASS
TX_maternal_00016962_TX_paternal_00024295,TX_maternal_00016962,TX_paternal_00024295,X,Y,48896225,497541531,48899896,497543231,PASS,PASS
TX_maternal_00016964_TX_paternal_00024296,TX_maternal_00016964,TX_paternal_00024296,X,Y,48901669,497545763,48907232,497551258,PASS,PASS
TX_maternal_00016965_TX_paternal_00024297,TX_maternal_00016965,TX_paternal_00024297,X,Y,48961515,497622409,48962870,497623764,PASS,PASS
TX_maternal_00016967_TX_paternal_00024299,TX_maternal_00016967,TX_paternal_00024299,X,Y,48985004,497648022,48988327,497651633,PASS,PASS
TX_maternal_00016970_TX_paternal_00024302,TX_maternal_00016970,TX_paternal_00024302,X,Y,49090170,497755825,49107325,497758079,PASS,PASS
TX_maternal_00016971_TX_paternal_00024301,TX_maternal_00016971,TX_paternal_00024301,X,Y,49157278,497742236,49158839,497743724,PASS,PASS
TX_maternal_00016978_TX_paternal_00024309,TX_maternal_00016978,TX_paternal_00024309,X,Y,49729572,498334801,49734922,498340147,PASS,PASS
TX_maternal_00016982_TX_paternal_00024314,TX_maternal_00016982,TX_paternal_00024314,X,Y,49973101,498660781,49975369,498662289,PASS,PASS
TX_maternal_00016983_TX_paternal_00024315,TX_maternal_00016983,TX_paternal_00024315,X,Y,50159878,498795248,50175578,498799599,PASS,PASS
TX_maternal_00016987_TX_paternal_00024319,TX_maternal_00016987,TX_paternal_00024319,X,Y,50294101,498923531,50297794,498927897,PASS,PASS
TX_maternal_00016993_TX_paternal_00024327,TX_maternal_00016993,TX_paternal_00024327,X,Y,50454330,499055238,50456666,499067130,PASS,PASS
TX_maternal_00016994_TX_paternal_00024330,TX_maternal_00016994,TX_paternal_00024330,X,Y,50527870,499094211,50535715,499124547,PASS,PASS
TX_maternal_00016999_TX_paternal_00024333,TX_maternal_00016999,TX_paternal_00024333,X,Y,50791589,499265949,50795894,499269501,PASS,PASS
TX_maternal_00017001_TX_paternal_00024335,TX_maternal_00017001,TX_paternal_00024335,X,Y,50855996,499355773,50860289,499359979,PASS,PASS
TX_maternal_00017002_TX_paternal_00024336,TX_maternal_00017002,TX_paternal_00024336,X,Y,50867072,499367266,50871219,499371412,PASS,PASS
TX_maternal_00017003_TX_paternal_00024338,TX_maternal_00017003,TX_paternal_00024338,X,Y,50879532,499373504,50888551,499375695,PASS,PASS
TX_maternal_00017004_TX_paternal_00024340,TX_maternal_00017004,TX_paternal_00024340,X,Y,50972968,499428143,50983519,499438666,PASS,PASS
TX_maternal_00017007_TX_paternal_00024341,TX_maternal_00017007,TX_paternal_00024341,X,Y,51013633,499460045,51014668,499462167,PASS,PASS
TX_maternal_00017009_TX_paternal_00024343,TX_maternal_00017009,TX_paternal_00024343,X,Y,51045324,499522142,51049084,499525618,PASS,PASS
TX_maternal_00017012_TX_paternal_00024344,TX_maternal_00017012,TX_paternal_00024344,X,Y,51133167,499589927,51134603,499624873,PASS,PASS
TX_maternal_00017016_TX_paternal_00024349,TX_maternal_00017016,TX_paternal_00024349,X,Y,51322138,499758323,51322756,499759127,PASS,PASS
TX_maternal_00017017_TX_paternal_00024350,TX_maternal_00017017,TX_paternal_00024350,X,Y,51387099,499793980,51389022,499796431,PASS,PASS
TX_maternal_00017019_TX_paternal_00024352,TX_maternal_00017019,TX_paternal_00024352,X,Y,51430440,499836703,51434723,499841315,PASS,PASS
TX_maternal_00017031_TX_paternal_00024364,TX_maternal_00017031,TX_paternal_00024364,X,Y,51703287,500020428,51706501,500030805,PASS,PASS
TX_maternal_00017034_TX_paternal_00024366,TX_maternal_00017034,TX_paternal_00024366,X,Y,51738376,500050354,51740897,500052878,PASS,PASS
TX_maternal_00017035_TX_paternal_00024367,TX_maternal_00017035,TX_paternal_00024367,X,Y,51743923,500055826,51744449,500056355,PASS,PASS
TX_maternal_00017036_TX_paternal_00024368,TX_maternal_00017036,TX_paternal_00024368,X,Y,51745680,500057396,51751003,500062414,PASS,PASS
TX_maternal_00017038_TX_paternal_00024371,TX_maternal_00017038,TX_paternal_00024371,X,Y,51772985,500082544,51775599,500084103,PASS,PASS
TX_maternal_00017039_TX_paternal_00024372,TX_maternal_00017039,TX_paternal_00024372,X,Y,51776051,500084552,51785486,500093975,PASS,PASS
TX_maternal_00017042_TX_paternal_00024374,TX_maternal_00017042,TX_paternal_00024374,X,Y,51808142,500112508,51810154,500113149,PASS,PASS
TX_maternal_00017046_TX_paternal_00024376,TX_maternal_00017046,TX_paternal_00024376,X,Y,51893629,500200292,51897150,500203780,PASS,PASS
TX_maternal_00017047_TX_paternal_00024377,TX_maternal_00017047,TX_paternal_00024377,X,Y,51962357,500226066,51965860,500237092,PASS,PASS
TX_maternal_00017050_TX_paternal_00024378,TX_maternal_00017050,TX_paternal_00024378,X,Y,52050244,500314786,52059833,500318192,PASS,PASS
TX_maternal_00017051_TX_paternal_00024379,TX_maternal_00017051,TX_paternal_00024379,X,Y,52066046,500318635,52071500,500321743,PASS,PASS
TX_maternal_00017052_TX_paternal_00024380,TX_maternal_00017052,TX_paternal_00024380,X,Y,52093885,500333121,52097441,500338110,PASS,PASS
TX_maternal_00017053_TX_paternal_00024381,TX_maternal_00017053,TX_paternal_00024381,X,Y,52095760,500338649,52100603,500342370,PASS,PASS
TX_maternal_00017055_TX_paternal_00024382,TX_maternal_00017055,TX_paternal_00024382,X,Y,52181779,500344467,52186369,500349043,PASS,PASS
TX_maternal_00017056_TX_paternal_00024385,TX_maternal_00017056,TX_paternal_00024385,X,Y,52192858,500406266,52197043,500410097,PASS,PASS
TX_maternal_00017060_TX_paternal_00024387,TX_maternal_00017060,TX_paternal_00024387,X,Y,52212853,500448708,52216645,500452512,PASS,PASS
TX_maternal_00017061_TX_paternal_00024388,TX_maternal_00017061,TX_paternal_00024388,X,Y,52218498,500454367,52219526,500456957,PASS,PASS
TX_maternal_00017063_TX_paternal_00024390,TX_maternal_00017063,TX_paternal_00024390,X,Y,52239429,500477489,52253410,500478155,PASS,PASS
TX_maternal_00017064_TX_paternal_00024391,TX_maternal_00017064,TX_paternal_00024391,X,Y,52267053,500544841,52270106,500547903,PASS,PASS
TX_maternal_00017065_TX_paternal_00024394,TX_maternal_00017065,TX_paternal_00024394,X,Y,52324672,500577647,52326138,500579812,PASS,PASS
TX_maternal_00017070_TX_paternal_00024400,TX_maternal_00017070,TX_paternal_00024400,X,Y,52499941,500805139,52502502,500808005,PASS,PASS
TX_maternal_00017073_TX_paternal_00024459,TX_maternal_00017073,TX_paternal_00024459,X,Y,52736724,503367162,52738601,503369068,PASS,PASS
TX_maternal_00017075_TX_paternal_00024457,TX_maternal_00017075,TX_paternal_00024457,X,Y,52818042,503183871,52819665,503185505,PASS,PASS
TX_maternal_00017082_TX_paternal_00024453,TX_maternal_00017082,TX_paternal_00024453,X,Y,53145880,503015463,53150555,503023081,PASS,PASS
TX_maternal_00017089_TX_paternal_00022073,TX_maternal_00017089,TX_paternal_00022073,X,Y,53238120,202675673,53240481,202678474,PASS,PASS
TX_maternal_00017094_TX_paternal_00022074,TX_maternal_00017094,TX_paternal_00022074,X,Y,53449914,202965658,53452536,202968272,PASS,PASS
TX_maternal_00017109_TX_paternal_00022078,TX_maternal_00017109,TX_paternal_00022078,X,Y,54247605,203527547,54248748,203679693,PASS,PASS
TX_maternal_00017110_TX_paternal_00022077,TX_maternal_00017110,TX_paternal_00022077,X,Y,54263616,203474397,54268071,203479143,PASS,PASS
TX_maternal_00017114_TX_paternal_00022979,TX_maternal_00017114,TX_paternal_00022979,X,Y,54905432,345442343,54906690,345444471,PASS,PASS
TX_maternal_00017116_TX_paternal_00023030,TX_maternal_00017116,TX_paternal_00023030,X,Y,55172718,354629573,55178330,354634993,PASS,PASS
TX_maternal_00017120_TX_paternal_00023021,TX_maternal_00017120,TX_paternal_00023021,X,Y,55951872,353624532,55952962,353626088,PASS,PASS
TX_maternal_00017119_TX_paternal_00023023,TX_maternal_00017119,TX_paternal_00023023,X,Y,55945132,353636631,55948142,353639183,PASS,PASS
TX_maternal_00017125_TX_paternal_00023020,TX_maternal_00017125,TX_paternal_00023020,X,Y,56078910,353524432,56089173,353534350,PASS,PASS
TX_maternal_00017126_TX_paternal_00023019,TX_maternal_00017126,TX_paternal_00023019,X,Y,56277230,353173083,56279281,353175182,PASS,PASS
TX_maternal_00017138_TX_paternal_00023061,TX_maternal_00017138,TX_paternal_00023061,X,Y,57191952,356892305,57194698,356893358,PASS,PASS
TX_maternal_00017141_TX_paternal_00023062,TX_maternal_00017141,TX_paternal_00023062,X,Y,57303826,357227020,57306831,357255900,PASS,PASS
TX_maternal_00017146_TX_paternal_00023074,TX_maternal_00017146,TX_paternal_00023074,X,Y,57629325,357756293,57634939,357762488,PASS,PASS
TX_maternal_00017151_TX_paternal_00023083,TX_maternal_00017151,TX_paternal_00023083,X,Y,58327306,359748256,58330102,359749855,PASS,PASS
TX_maternal_00017152_TX_paternal_00023085,TX_maternal_00017152,TX_paternal_00023085,X,Y,58547451,360052785,58551785,360056321,PASS,PASS
TX_maternal_00017153_TX_paternal_00023091,TX_maternal_00017153,TX_paternal_00023091,X,Y,58558999,360588520,58562317,360591222,PASS,PASS
TX_maternal_00017155_TX_paternal_00023100,TX_maternal_00017155,TX_paternal_00023100,X,Y,58623087,360943191,58625491,361058420,PASS,PASS
TX_maternal_00017156_TX_paternal_00023103,TX_maternal_00017156,TX_paternal_00023103,X,Y,58625513,361119608,58627609,361121471,PASS,PASS
TX_maternal_00017160_TX_paternal_00023110,TX_maternal_00017160,TX_paternal_00023110,X,Y,58815176,362072974,58817949,362074893,PASS,PASS
TX_maternal_00017161_TX_paternal_00023111,TX_maternal_00017161,TX_paternal_00023111,X,Y,58818914,362076060,58821090,362078230,PASS,PASS
TX_maternal_00017173_TX_paternal_00023557,TX_maternal_00017173,TX_paternal_00023557,X,Y,60820191,421782505,60824557,421901217,PASS,PASS
TX_maternal_00017176_TX_paternal_00023551,TX_maternal_00017176,TX_paternal_00023551,X,Y,61132316,421446188,61137809,421460126,PASS,PASS
TX_maternal_00017177_TX_paternal_00023545,TX_maternal_00017177,TX_paternal_00023545,X,Y,61160039,420764034,61164108,420768827,PASS,PASS
TX_maternal_00017178_TX_paternal_00023544,TX_maternal_00017178,TX_paternal_00023544,X,Y,61203357,420634433,61205058,420636203,PASS,PASS
TX_maternal_00017179_TX_paternal_00023542,TX_maternal_00017179,TX_paternal_00023542,X,Y,61375321,420299876,61397082,420308595,PASS,PASS
TX_maternal_00017185_TX_paternal_00023118,TX_maternal_00017185,TX_paternal_00023118,X,Y,61971813,363106465,61975177,363108422,PASS,PASS
TX_maternal_00017203_TX_paternal_00020572,TX_maternal_00017203,TX_paternal_00020572,X,Y,63188991,56478594,63194388,56483978,PASS,PASS
TX_maternal_00017204_TX_paternal_00023004,TX_maternal_00017204,TX_paternal_00023004,X,Y,63572346,350154324,63576305,350157821,PASS,PASS
TX_maternal_00017209_TX_paternal_00023005,TX_maternal_00017209,TX_paternal_00023005,X,Y,63688021,350542354,63691084,350545255,PASS,PASS
TX_maternal_00017223_TX_paternal_00022938,TX_maternal_00017223,TX_paternal_00022938,X,Y,65552907,338712689,65556519,338716181,PASS,PASS
TX_maternal_00017231_TX_paternal_00021981,TX_maternal_00017231,TX_paternal_00021981,X,Y,66054251,193136559,66059045,193141377,PASS,PASS
TX_maternal_00017240_TX_paternal_00022942,TX_maternal_00017240,TX_paternal_00022942,X,Y,67254698,339261511,67261229,339574655,PASS,PASS
TX_maternal_00017241_TX_paternal_00022946,TX_maternal_00017241,TX_paternal_00022946,X,Y,67602229,340300930,67605114,340303813,PASS,PASS
TX_maternal_00017247_TX_paternal_00021677,TX_maternal_00017247,TX_paternal_00021677,X,Y,68318093,150125962,68331115,150140645,PASS,PASS
TX_maternal_00017253_TX_paternal_00021670,TX_maternal_00017253,TX_paternal_00021670,X,Y,68792443,149209266,68796537,149416136,PASS,PASS
TX_maternal_00017289_TX_paternal_00022691,TX_maternal_00017289,TX_paternal_00022691,X,Y,72088848,304264747,72096195,304273426,PASS,PASS
TX_maternal_00017290_TX_paternal_00022689,TX_maternal_00017290,TX_paternal_00022689,X,Y,72115977,303790421,72118879,303793357,PASS,PASS
TX_maternal_00017294_TX_paternal_00022675,TX_maternal_00017294,TX_paternal_00022675,X,Y,72379928,302098984,72384520,302108238,PASS,PASS
TX_maternal_00017295_TX_paternal_00022674,TX_maternal_00017295,TX_paternal_00022674,X,Y,72385592,302061540,72389395,302065340,PASS,PASS
TX_maternal_00017299_TX_paternal_00022668,TX_maternal_00017299,TX_paternal_00022668,X,Y,72559448,301179793,72562112,301182583,PASS,PASS
TX_maternal_00017301_TX_paternal_00022669,TX_maternal_00017301,TX_paternal_00022669,X,Y,72696660,301446698,72700317,301449533,PASS,PASS
TX_maternal_00017303_TX_paternal_00022672,TX_maternal_00017303,TX_paternal_00022672,X,Y,72743150,301985577,72859180,301987238,PASS,PASS
TX_maternal_00017322_TX_paternal_00022484,TX_maternal_00017322,TX_paternal_00022484,X,Y,74409754,263671424,74412455,263674048,PASS,PASS
TX_maternal_00017418_TX_paternal_00022695,TX_maternal_00017418,TX_paternal_00022695,X,Y,82450116,305189005,82451720,305190622,PASS,PASS
TX_maternal_00017419_TX_paternal_00022694,TX_maternal_00017419,TX_paternal_00022694,X,Y,82452111,305107950,82456338,305110113,PASS,PASS
TX_maternal_00017420_TX_paternal_00022693,TX_maternal_00017420,TX_paternal_00022693,X,Y,82554370,305009420,82556451,305011450,PASS,PASS
TX_maternal_00017421_TX_paternal_00022692,TX_maternal_00017421,TX_paternal_00022692,X,Y,82557481,304646973,82562711,304651041,PASS,PASS
TX_maternal_00017505_TX_paternal_00022981,TX_maternal_00017505,TX_paternal_00022981,X,Y,90095063,345804726,90099046,345808225,PASS,PASS
TX_maternal_00017515_TX_paternal_00022986,TX_maternal_00017515,TX_paternal_00022986,X,Y,91309182,346358403,91312771,346361728,PASS,PASS
TX_maternal_00017517_TX_paternal_00022987,TX_maternal_00017517,TX_paternal_00022987,X,Y,91347216,346912441,91349954,346924652,PASS,PASS
TX_maternal_00017523_TX_paternal_00022988,TX_maternal_00017523,TX_paternal_00022988,X,Y,91612332,347112106,91618751,347114579,PASS,PASS
TX_maternal_00017526_TX_paternal_00022989,TX_maternal_00017526,TX_paternal_00022989,X,Y,91625321,347130078,91629495,347131965,PASS,PASS
TX_maternal_00017634_TX_paternal_00021837,TX_maternal_00017634,TX_paternal_00021837,X,Y,98265076,179410682,98267300,179412858,PASS,PASS
TX_maternal_00017637_TX_paternal_00023376,TX_maternal_00017637,TX_paternal_00023376,X,Y,98412041,389090954,98416863,389094853,PASS,PASS
TX_maternal_00017638_TX_paternal_00023375,TX_maternal_00017638,TX_paternal_00023375,X,Y,98683122,388435176,98687202,388435750,PASS,PASS
TX_maternal_00017639_TX_paternal_00023366,TX_maternal_00017639,TX_paternal_00023366,X,Y,99166502,387410163,99167963,387412340,PASS,PASS
TX_maternal_00017640_TX_paternal_00023365,TX_maternal_00017640,TX_paternal_00023365,X,Y,99168773,387404947,99173605,387409370,PASS,PASS
TX_maternal_00017646_TX_paternal_00023906,TX_maternal_00017646,TX_paternal_00023906,X,Y,99416817,465834897,99421233,465839543,PASS,PASS
TX_maternal_00017649_TX_paternal_00023908,TX_maternal_00017649,TX_paternal_00023908,X,Y,99490213,465945900,99503397,465948060,PASS,PASS
