pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,length.mat,Rh_02.mat,length.pat,Rh_02.pat
TX_maternal_00016884_TX_paternal_00024209,TX_maternal_00016884,TX_paternal_00024209,X,Y,44470298,492965074,44480795,492976676,2697,48,2595,203
TX_maternal_00016885_TX_paternal_00024211,TX_maternal_00016885,TX_paternal_00024211,X,Y,44738832,493163889,44741612,493186570,1195,10,915,0
TX_maternal_00016888_TX_paternal_00024213,TX_maternal_00016888,TX_paternal_00024213,X,Y,45074147,493471435,45076855,493475279,2109,0,2805,0
TX_maternal_00016891_TX_paternal_00024216,TX_maternal_00016891,TX_paternal_00024216,X,Y,45146674,493566947,45172771,493595325,3009,49,2760,68
TX_maternal_00016897_TX_paternal_00024220,TX_maternal_00016897,TX_paternal_00024220,X,Y,45468278,493694633,45470413,493696136,905,158,312,88
TX_maternal_00016898_TX_paternal_00024221,TX_maternal_00016898,TX_paternal_00024221,X,Y,45567268,493851658,45574565,493858836,4264,959,4264,1086
TX_maternal_00016899_TX_paternal_00024222,TX_maternal_00016899,TX_paternal_00024222,X,Y,45597682,493873712,45598503,493875427,334,28,342,7
TX_maternal_00016900_TX_paternal_00024223,TX_maternal_00016900,TX_paternal_00024223,X,Y,45635250,493899522,45637253,493901525,637,34,637,26
TX_maternal_00016903_TX_paternal_00024227,TX_maternal_00016903,TX_paternal_00024227,X,Y,45739515,494016567,45741123,494018175,988,0,823,0
TX_maternal_00016904_TX_paternal_00024228,TX_maternal_00016904,TX_paternal_00024228,X,Y,45752513,494029556,45757830,494034896,3321,21,3276,119
TX_maternal_00016905_TX_paternal_00024229,TX_maternal_00016905,TX_paternal_00024229,X,Y,45758394,494035460,45759571,494036637,593,78,593,1
TX_maternal_00016908_TX_paternal_00024234,TX_maternal_00016908,TX_paternal_00024234,X,Y,45846237,494126404,45849244,494128103,1783,0,1483,0
TX_maternal_00016912_TX_paternal_00024237,TX_maternal_00016912,TX_paternal_00024237,X,Y,46486209,494702034,46489477,494705701,1131,0,1131,0
TX_maternal_00016915_TX_paternal_00024240,TX_maternal_00016915,TX_paternal_00024240,X,Y,46854575,495174298,46856421,495174995,906,0,408,0
TX_maternal_00016926_TX_paternal_00024248,TX_maternal_00016926,TX_paternal_00024248,X,Y,47395853,495896904,47404120,495899859,1289,1,1307,142
TX_maternal_00016927_TX_paternal_00024250,TX_maternal_00016927,TX_paternal_00024250,X,Y,47434170,495946303,47437424,495949905,887,11,872,81
TX_maternal_00016928_TX_paternal_00024251,TX_maternal_00016928,TX_paternal_00024251,X,Y,47511468,495992559,47513872,495994871,1737,185,1737,520
TX_maternal_00016929_TX_paternal_00024253,TX_maternal_00016929,TX_paternal_00024253,X,Y,47640333,496089738,47641033,496090756,552,0,933,0
TX_maternal_00016930_TX_paternal_00024255,TX_maternal_00016930,TX_paternal_00024255,X,Y,47683930,496152542,47690391,496152896,390,0,255,0
TX_maternal_00016931_TX_paternal_00024256,TX_maternal_00016931,TX_paternal_00024256,X,Y,47701898,496174822,47705655,496178573,1893,381,1893,594
TX_maternal_00016932_TX_paternal_00024257,TX_maternal_00016932,TX_paternal_00024257,X,Y,47704203,496177121,47707996,496180934,817,186,817,239
TX_maternal_00016933_TX_paternal_00024259,TX_maternal_00016933,TX_paternal_00024259,X,Y,47757230,496216968,47766742,496228031,3243,1341,3237,5205
TX_maternal_00016934_TX_paternal_00024261,TX_maternal_00016934,TX_paternal_00024261,X,Y,47837502,496293594,47841032,496300740,787,345,1596,1229
TX_maternal_00016936_TX_paternal_00024265,TX_maternal_00016936,TX_paternal_00024265,X,Y,47985438,496448841,47989742,496453145,1944,443,1944,501
TX_maternal_00016937_TX_paternal_00024266,TX_maternal_00016937,TX_paternal_00024266,X,Y,47992134,496457710,47994288,496459511,1089,213,1089,2553
TX_maternal_00016940_TX_paternal_00024288,TX_maternal_00016940,TX_paternal_00024288,X,Y,48052026,497333240,48054229,497335559,1193,15,1333,12
TX_maternal_00016943_TX_paternal_00024284,TX_maternal_00016943,TX_paternal_00024284,X,Y,48110513,497284427,48112866,497288588,1146,294,1122,699
TX_maternal_00016944_TX_paternal_00024283,TX_maternal_00016944,TX_paternal_00024283,X,Y,48115495,497281846,48117231,497283584,1080,0,1082,22
TX_maternal_00016945_TX_paternal_00024282,TX_maternal_00016945,TX_paternal_00024282,X,Y,48119822,497277563,48121239,497278984,905,7,905,674
TX_maternal_00016946_TX_paternal_00024281,TX_maternal_00016946,TX_paternal_00024281,X,Y,48163981,497245040,48164701,497250824,420,126,236,155
TX_maternal_00016947_TX_paternal_00024280,TX_maternal_00016947,TX_paternal_00024280,X,Y,48437992,496959646,48442110,496963599,938,20,938,4
TX_maternal_00016948_TX_paternal_00024279,TX_maternal_00016948,TX_paternal_00024279,X,Y,48443274,496953591,48445529,496958487,522,104,757,258
TX_maternal_00016949_TX_paternal_00024276,TX_maternal_00016949,TX_paternal_00024276,X,Y,48489806,496860518,48491073,496862208,562,0,573,14
TX_maternal_00016950_TX_paternal_00024274,TX_maternal_00016950,TX_paternal_00024274,X,Y,48509321,496841061,48515178,496843192,780,0,863,0
TX_maternal_00016954_TX_paternal_00024271,TX_maternal_00016954,TX_paternal_00024271,X,Y,48762198,496817923,48763970,496819841,1025,0,1100,1
TX_maternal_00016951_TX_paternal_00024269,TX_maternal_00016951,TX_paternal_00024269,X,Y,48566042,496581191,48567785,496582943,903,177,904,1407
TX_maternal_00016956_TX_paternal_00024290,TX_maternal_00016956,TX_paternal_00024290,X,Y,48786113,497390632,48807120,497394620,2766,385,2503,1466
TX_maternal_00016958_TX_paternal_00024291,TX_maternal_00016958,TX_paternal_00024291,X,Y,48815079,497418900,48820072,497423897,2259,239,2259,1501
TX_maternal_00016959_TX_paternal_00024292,TX_maternal_00016959,TX_paternal_00024292,X,Y,48850271,497493998,48851770,497495729,732,0,1075,0
TX_maternal_00016961_TX_paternal_00024293,TX_maternal_00016961,TX_paternal_00024293,X,Y,48885765,497518582,48887306,497519860,540,8,193,9
TX_maternal_00016962_TX_paternal_00024295,TX_maternal_00016962,TX_paternal_00024295,X,Y,48896225,497541531,48899896,497543231,1755,0,1227,0
TX_maternal_00016964_TX_paternal_00024296,TX_maternal_00016964,TX_paternal_00024296,X,Y,48901669,497545763,48907232,497551258,1969,657,1969,2787
TX_maternal_00016965_TX_paternal_00024297,TX_maternal_00016965,TX_paternal_00024297,X,Y,48961515,497622409,48962870,497623764,414,0,414,0
TX_maternal_00016967_TX_paternal_00024299,TX_maternal_00016967,TX_paternal_00024299,X,Y,48985004,497648022,48988327,497651633,2106,301,2154,328
TX_maternal_00016970_TX_paternal_00024302,TX_maternal_00016970,TX_paternal_00024302,X,Y,49090170,497755825,49107325,497758079,543,0,611,0
TX_maternal_00016971_TX_paternal_00024301,TX_maternal_00016971,TX_paternal_00024301,X,Y,49157278,497742236,49158839,497743724,1087,0,1027,0
TX_maternal_00016978_TX_paternal_00024309,TX_maternal_00016978,TX_paternal_00024309,X,Y,49729572,498334801,49734922,498340147,2912,103,2909,384
TX_maternal_00016982_TX_paternal_00024314,TX_maternal_00016982,TX_paternal_00024314,X,Y,49973101,498660781,49975369,498662289,726,0,808,0
TX_maternal_00016983_TX_paternal_00024315,TX_maternal_00016983,TX_paternal_00024315,X,Y,50159878,498795248,50175578,498799599,1638,45,1834,483
TX_maternal_00016987_TX_paternal_00024319,TX_maternal_00016987,TX_paternal_00024319,X,Y,50294101,498923531,50297794,498927897,1565,0,1593,0
TX_maternal_00016993_TX_paternal_00024327,TX_maternal_00016993,TX_paternal_00024327,X,Y,50454330,499055238,50456666,499067130,1829,0,1896,152
TX_maternal_00016994_TX_paternal_00024330,TX_maternal_00016994,TX_paternal_00024330,X,Y,50527870,499094211,50535715,499124547,4365,1318,4206,3332
TX_maternal_00016999_TX_paternal_00024333,TX_maternal_00016999,TX_paternal_00024333,X,Y,50791589,499265949,50795894,499269501,2127,170,1984,36
TX_maternal_00017001_TX_paternal_00024335,TX_maternal_00017001,TX_paternal_00024335,X,Y,50855996,499355773,50860289,499359979,2241,66,2357,356
TX_maternal_00017002_TX_paternal_00024336,TX_maternal_00017002,TX_paternal_00024336,X,Y,50867072,499367266,50871219,499371412,819,517,816,301
TX_maternal_00017003_TX_paternal_00024338,TX_maternal_00017003,TX_paternal_00024338,X,Y,50879532,499373504,50888551,499375695,570,0,599,0
TX_maternal_00017004_TX_paternal_00024340,TX_maternal_00017004,TX_paternal_00024340,X,Y,50972968,499428143,50983519,499438666,2637,65,2805,366
TX_maternal_00017007_TX_paternal_00024341,TX_maternal_00017007,TX_paternal_00024341,X,Y,51013633,499460045,51014668,499462167,606,0,654,0
TX_maternal_00017009_TX_paternal_00024343,TX_maternal_00017009,TX_paternal_00024343,X,Y,51045324,499522142,51049084,499525618,1675,47,1731,2242
TX_maternal_00017012_TX_paternal_00024344,TX_maternal_00017012,TX_paternal_00024344,X,Y,51133167,499589927,51134603,499624873,650,773,705,361
TX_maternal_00017016_TX_paternal_00024349,TX_maternal_00017016,TX_paternal_00024349,X,Y,51322138,499758323,51322756,499759127,530,70,537,21
TX_maternal_00017017_TX_paternal_00024350,TX_maternal_00017017,TX_paternal_00024350,X,Y,51387099,499793980,51389022,499796431,753,45,891,104
TX_maternal_00017019_TX_paternal_00024352,TX_maternal_00017019,TX_paternal_00024352,X,Y,51430440,499836703,51434723,499841315,1776,128,2038,702
TX_maternal_00017031_TX_paternal_00024364,TX_maternal_00017031,TX_paternal_00024364,X,Y,51703287,500020428,51706501,500030805,2406,235,3393,800
TX_maternal_00017034_TX_paternal_00024366,TX_maternal_00017034,TX_paternal_00024366,X,Y,51738376,500050354,51740897,500052878,1623,406,1623,6648
TX_maternal_00017035_TX_paternal_00024367,TX_maternal_00017035,TX_paternal_00024367,X,Y,51743923,500055826,51744449,500056355,198,8,198,102
TX_maternal_00017036_TX_paternal_00024368,TX_maternal_00017036,TX_paternal_00024368,X,Y,51745680,500057396,51751003,500062414,864,0,1470,26
TX_maternal_00017038_TX_paternal_00024371,TX_maternal_00017038,TX_paternal_00024371,X,Y,51772985,500082544,51775599,500084103,1590,0,774,0
TX_maternal_00017039_TX_paternal_00024372,TX_maternal_00017039,TX_paternal_00024372,X,Y,51776051,500084552,51785486,500093975,1675,263,1675,427
TX_maternal_00017042_TX_paternal_00024374,TX_maternal_00017042,TX_paternal_00024374,X,Y,51808142,500112508,51810154,500113149,723,0,588,0
TX_maternal_00017046_TX_paternal_00024376,TX_maternal_00017046,TX_paternal_00024376,X,Y,51893629,500200292,51897150,500203780,1372,522,1439,692
TX_maternal_00017047_TX_paternal_00024377,TX_maternal_00017047,TX_paternal_00024377,X,Y,51962357,500226066,51965860,500237092,2714,0,2712,0
TX_maternal_00017050_TX_paternal_00024378,TX_maternal_00017050,TX_paternal_00024378,X,Y,52050244,500314786,52059833,500318192,1463,769,1608,839
TX_maternal_00017051_TX_paternal_00024379,TX_maternal_00017051,TX_paternal_00024379,X,Y,52066046,500318635,52071500,500321743,2214,97,2111,62
TX_maternal_00017052_TX_paternal_00024380,TX_maternal_00017052,TX_paternal_00024380,X,Y,52093885,500333121,52097441,500338110,2409,83,2145,46
TX_maternal_00017053_TX_paternal_00024381,TX_maternal_00017053,TX_paternal_00024381,X,Y,52095760,500338649,52100603,500342370,2412,512,2139,574
TX_maternal_00017055_TX_paternal_00024382,TX_maternal_00017055,TX_paternal_00024382,X,Y,52181779,500344467,52186369,500349043,1464,685,1483,1165
TX_maternal_00017056_TX_paternal_00024385,TX_maternal_00017056,TX_paternal_00024385,X,Y,52192858,500406266,52197043,500410097,3783,2971,3717,4168
TX_maternal_00017060_TX_paternal_00024387,TX_maternal_00017060,TX_paternal_00024387,X,Y,52212853,500448708,52216645,500452512,2893,7,2929,15
TX_maternal_00017061_TX_paternal_00024388,TX_maternal_00017061,TX_paternal_00024388,X,Y,52218498,500454367,52219526,500456957,668,0,657,0
TX_maternal_00017063_TX_paternal_00024390,TX_maternal_00017063,TX_paternal_00024390,X,Y,52239429,500477489,52253410,500478155,624,40,428,51
TX_maternal_00017064_TX_paternal_00024391,TX_maternal_00017064,TX_paternal_00024391,X,Y,52267053,500544841,52270106,500547903,806,1097,977,2085
TX_maternal_00017065_TX_paternal_00024394,TX_maternal_00017065,TX_paternal_00024394,X,Y,52324672,500577647,52326138,500579812,998,62,941,1
TX_maternal_00017070_TX_paternal_00024400,TX_maternal_00017070,TX_paternal_00024400,X,Y,52499941,500805139,52502502,500808005,837,116,816,333
TX_maternal_00017073_TX_paternal_00024459,TX_maternal_00017073,TX_paternal_00024459,X,Y,52736724,503367162,52738601,503369068,585,346,528,866
TX_maternal_00017075_TX_paternal_00024457,TX_maternal_00017075,TX_paternal_00024457,X,Y,52818042,503183871,52819665,503185505,949,165,952,4
TX_maternal_00017082_TX_paternal_00024453,TX_maternal_00017082,TX_paternal_00024453,X,Y,53145880,503015463,53150555,503023081,1944,664,1458,77
TX_maternal_00017089_TX_paternal_00022073,TX_maternal_00017089,TX_paternal_00022073,X,Y,53238120,202675673,53240481,202678474,1549,3795,1377,166
TX_maternal_00017094_TX_paternal_00022074,TX_maternal_00017094,TX_paternal_00022074,X,Y,53449914,202965658,53452536,202968272,414,710,414,648
TX_maternal_00017109_TX_paternal_00022078,TX_maternal_00017109,TX_paternal_00022078,X,Y,54247605,203527547,54248748,203679693,873,612,1047,103
TX_maternal_00017110_TX_paternal_00022077,TX_maternal_00017110,TX_paternal_00022077,X,Y,54263616,203474397,54268071,203479143,3426,2147,3538,1644
TX_maternal_00017114_TX_paternal_00022979,TX_maternal_00017114,TX_paternal_00022979,X,Y,54905432,345442343,54906690,345444471,1200,0,1764,0
TX_maternal_00017116_TX_paternal_00023030,TX_maternal_00017116,TX_paternal_00023030,X,Y,55172718,354629573,55178330,354634993,1788,345,2102,132
TX_maternal_00017120_TX_paternal_00023021,TX_maternal_00017120,TX_paternal_00023021,X,Y,55951872,353624532,55952962,353626088,1005,0,861,0
TX_maternal_00017119_TX_paternal_00023023,TX_maternal_00017119,TX_paternal_00023023,X,Y,55945132,353636631,55948142,353639183,1537,155,1465,127
TX_maternal_00017125_TX_paternal_00023020,TX_maternal_00017125,TX_paternal_00023020,X,Y,56078910,353524432,56089173,353534350,6492,4730,6387,4764
TX_maternal_00017126_TX_paternal_00023019,TX_maternal_00017126,TX_paternal_00023019,X,Y,56277230,353173083,56279281,353175182,587,1629,635,1534
TX_maternal_00017138_TX_paternal_00023061,TX_maternal_00017138,TX_paternal_00023061,X,Y,57191952,356892305,57194698,356893358,1713,208,564,0
TX_maternal_00017141_TX_paternal_00023062,TX_maternal_00017141,TX_paternal_00023062,X,Y,57303826,357227020,57306831,357255900,1879,2810,1944,3714
TX_maternal_00017146_TX_paternal_00023074,TX_maternal_00017146,TX_paternal_00023074,X,Y,57629325,357756293,57634939,357762488,1664,48,1665,155
TX_maternal_00017151_TX_paternal_00023083,TX_maternal_00017151,TX_paternal_00023083,X,Y,58327306,359748256,58330102,359749855,810,133,800,1
TX_maternal_00017152_TX_paternal_00023085,TX_maternal_00017152,TX_paternal_00023085,X,Y,58547451,360052785,58551785,360056321,1844,237,597,0
TX_maternal_00017153_TX_paternal_00023091,TX_maternal_00017153,TX_paternal_00023091,X,Y,58558999,360588520,58562317,360591222,1355,173,1245,0
TX_maternal_00017155_TX_paternal_00023100,TX_maternal_00017155,TX_paternal_00023100,X,Y,58623087,360943191,58625491,361058420,1468,1791,1446,15
TX_maternal_00017156_TX_paternal_00023103,TX_maternal_00017156,TX_paternal_00023103,X,Y,58625513,361119608,58627609,361121471,381,96,630,3
TX_maternal_00017160_TX_paternal_00023110,TX_maternal_00017160,TX_paternal_00023110,X,Y,58815176,362072974,58817949,362074893,1743,3217,831,26
TX_maternal_00017161_TX_paternal_00023111,TX_maternal_00017161,TX_paternal_00023111,X,Y,58818914,362076060,58821090,362078230,1075,1353,1075,1012
TX_maternal_00017173_TX_paternal_00023557,TX_maternal_00017173,TX_paternal_00023557,X,Y,60820191,421782505,60824557,421901217,2839,948,2565,1314
TX_maternal_00017176_TX_paternal_00023551,TX_maternal_00017176,TX_paternal_00023551,X,Y,61132316,421446188,61137809,421460126,1438,233,1253,15
TX_maternal_00017177_TX_paternal_00023545,TX_maternal_00017177,TX_paternal_00023545,X,Y,61160039,420764034,61164108,420768827,1389,412,2219,2
TX_maternal_00017178_TX_paternal_00023544,TX_maternal_00017178,TX_paternal_00023544,X,Y,61203357,420634433,61205058,420636203,570,3,606,0
TX_maternal_00017179_TX_paternal_00023542,TX_maternal_00017179,TX_paternal_00023542,X,Y,61375321,420299876,61397082,420308595,2055,2374,1791,657
TX_maternal_00017185_TX_paternal_00023118,TX_maternal_00017185,TX_paternal_00023118,X,Y,61971813,363106465,61975177,363108422,871,113,519,295
TX_maternal_00017203_TX_paternal_00020572,TX_maternal_00017203,TX_paternal_00020572,X,Y,63188991,56478594,63194388,56483978,2529,337,2527,1071
TX_maternal_00017204_TX_paternal_00023004,TX_maternal_00017204,TX_paternal_00023004,X,Y,63572346,350154324,63576305,350157821,1666,347,1490,43
TX_maternal_00017209_TX_paternal_00023005,TX_maternal_00017209,TX_paternal_00023005,X,Y,63688021,350542354,63691084,350545255,1405,7044,1360,9540
TX_maternal_00017223_TX_paternal_00022938,TX_maternal_00017223,TX_paternal_00022938,X,Y,65552907,338712689,65556519,338716181,1892,2390,1813,2432
TX_maternal_00017231_TX_paternal_00021981,TX_maternal_00017231,TX_paternal_00021981,X,Y,66054251,193136559,66059045,193141377,1817,72,1834,230
TX_maternal_00017240_TX_paternal_00022942,TX_maternal_00017240,TX_paternal_00022942,X,Y,67254698,339261511,67261229,339574655,1014,1304,1518,742
TX_maternal_00017241_TX_paternal_00022946,TX_maternal_00017241,TX_paternal_00022946,X,Y,67602229,340300930,67605114,340303813,2141,2130,2138,1785
TX_maternal_00017247_TX_paternal_00021677,TX_maternal_00017247,TX_paternal_00021677,X,Y,68318093,150125962,68331115,150140645,3000,2696,2854,2148
TX_maternal_00017253_TX_paternal_00021670,TX_maternal_00017253,TX_paternal_00021670,X,Y,68792443,149209266,68796537,149416136,3760,1831,3552,1678
TX_maternal_00017289_TX_paternal_00022691,TX_maternal_00017289,TX_paternal_00022691,X,Y,72088848,304264747,72096195,304273426,2242,3729,3597,6404
TX_maternal_00017290_TX_paternal_00022689,TX_maternal_00017290,TX_paternal_00022689,X,Y,72115977,303790421,72118879,303793357,1470,1701,1467,3012
TX_maternal_00017294_TX_paternal_00022675,TX_maternal_00017294,TX_paternal_00022675,X,Y,72379928,302098984,72384520,302108238,1265,336,480,183
TX_maternal_00017295_TX_paternal_00022674,TX_maternal_00017295,TX_paternal_00022674,X,Y,72385592,302061540,72389395,302065340,1566,4054,1566,993
TX_maternal_00017299_TX_paternal_00022668,TX_maternal_00017299,TX_paternal_00022668,X,Y,72559448,301179793,72562112,301182583,856,733,783,1067
TX_maternal_00017301_TX_paternal_00022669,TX_maternal_00017301,TX_paternal_00022669,X,Y,72696660,301446698,72700317,301449533,1716,1597,1683,2363
TX_maternal_00017303_TX_paternal_00022672,TX_maternal_00017303,TX_paternal_00022672,X,Y,72743150,301985577,72859180,301987238,783,2628,897,2676
TX_maternal_00017322_TX_paternal_00022484,TX_maternal_00017322,TX_paternal_00022484,X,Y,74409754,263671424,74412455,263674048,1510,284,1430,1997
TX_maternal_00017418_TX_paternal_00022695,TX_maternal_00017418,TX_paternal_00022695,X,Y,82450116,305189005,82451720,305190622,966,113,966,8
